Study-Object,Files,Methods,Files,Methods,LevenDistance
8,53,main.txt-8,38,main.txt,48,
8,53,main.txt-8,27,getnum.txt,69,
8,53,main.txt-8,79,fill_sums.txt,78,
8,53,main.txt-8,08,main.txt,46,
8,53,main.txt-8,04,main.txt,46,
8,53,main.txt-8,52,work.txt,53,
8,53,main.txt-8,87,main.txt,50,
8,53,main.txt-8,98,main.txt,49,
8,94,main.txt-8,67,main.txt,55,
8,94,main.txt-8,56,requeue.txt,77,
8,94,main.txt-8,38,main.txt,44,
8,94,main.txt-8,27,getnum.txt,54,
8,94,main.txt-8,79,fill_sums.txt,66,
8,94,main.txt-8,08,main.txt,35,
8,94,main.txt-8,04,main.txt,37,
8,94,main.txt-8,52,work.txt,52,
8,94,main.txt-8,87,main.txt,48,
8,94,main.txt-8,98,main.txt,47,
8,94,main.txt-8,53,main.txt,49,
8,89,getnode.txt-8,67,main.txt,91,
8,89,getnode.txt-8,56,requeue.txt,66,
8,89,getnode.txt-8,38,main.txt,89,
8,89,getnode.txt-8,27,getnum.txt,80,
8,89,getnode.txt-8,79,fill_sums.txt,72,
8,89,getnode.txt-8,08,main.txt,87,
8,89,getnode.txt-8,04,main.txt,87,
8,89,getnode.txt-8,52,work.txt,88,
8,89,getnode.txt-8,87,main.txt,91,
8,89,getnode.txt-8,98,main.txt,89,
8,89,getnode.txt-8,53,main.txt,90,
8,89,getnode.txt-8,94,main.txt,86,
8,82,main.txt-8,67,main.txt,66,
8,82,main.txt-8,56,requeue.txt,71,
8,82,main.txt-8,38,main.txt,57,
8,82,main.txt-8,27,getnum.txt,53,
8,82,main.txt-8,79,fill_sums.txt,57,
8,82,main.txt-8,08,main.txt,44,
8,82,main.txt-8,04,main.txt,47,
8,82,main.txt-8,52,work.txt,62,
8,82,main.txt-8,87,main.txt,60,
8,82,main.txt-8,98,main.txt,60,
8,82,main.txt-8,53,main.txt,61,
8,82,main.txt-8,94,main.txt,41,
8,82,main.txt-8,89,getnode.txt,81,
8,07,main.txt-8,67,main.txt,45,
8,07,main.txt-8,56,requeue.txt,86,
8,07,main.txt-8,38,main.txt,43,
8,07,main.txt-8,27,getnum.txt,70,
8,07,main.txt-8,79,fill_sums.txt,79,
8,07,main.txt-8,08,main.txt,51,
8,07,main.txt-8,04,main.txt,52,
8,07,main.txt-8,52,work.txt,53,
8,07,main.txt-8,87,main.txt,50,
8,07,main.txt-8,98,main.txt,42,
8,07,main.txt-8,53,main.txt,51,
8,07,main.txt-8,94,main.txt,50,
8,07,main.txt-8,89,getnode.txt,91,
8,07,main.txt-8,82,main.txt,64,
8,88,main.txt-8,67,main.txt,45,
8,88,main.txt-8,56,requeue.txt,84,
8,88,main.txt-8,38,main.txt,41,
8,88,main.txt-8,27,getnum.txt,67,
8,88,main.txt-8,79,fill_sums.txt,77,
8,88,main.txt-8,08,main.txt,50,
8,88,main.txt-8,04,main.txt,49,
8,88,main.txt-8,52,work.txt,55,
8,88,main.txt-8,87,main.txt,51,
8,88,main.txt-8,98,main.txt,46,
8,88,main.txt-8,53,main.txt,49,
8,88,main.txt-8,94,main.txt,44,
8,88,main.txt-8,89,getnode.txt,90,
8,88,main.txt-8,82,main.txt,58,
8,88,main.txt-8,07,main.txt,44,
8,10,make_money.txt-8,67,main.txt,58,
8,10,make_money.txt-8,56,requeue.txt,84,
8,10,make_money.txt-8,38,main.txt,61,
8,10,make_money.txt-8,27,getnum.txt,68,
8,10,make_money.txt-8,79,fill_sums.txt,76,
8,10,make_money.txt-8,08,main.txt,57,
8,10,make_money.txt-8,04,main.txt,58,
8,10,make_money.txt-8,52,work.txt,53,
8,10,make_money.txt-8,87,main.txt,57,
8,10,make_money.txt-8,98,main.txt,63,
8,10,make_money.txt-8,53,main.txt,57,
8,10,make_money.txt-8,94,main.txt,57,
8,10,make_money.txt-8,89,getnode.txt,89,
8,10,make_money.txt-8,82,main.txt,66,
8,10,make_money.txt-8,07,main.txt,56,
8,10,make_money.txt-8,88,main.txt,60,
8,32,main.txt-8,67,main.txt,54,
8,32,main.txt-8,56,requeue.txt,77,
8,32,main.txt-8,38,main.txt,43,
8,32,main.txt-8,27,getnum.txt,54,
8,32,main.txt-8,79,fill_sums.txt,65,
8,32,main.txt-8,08,main.txt,23,
8,32,main.txt-8,04,main.txt,30,
8,32,main.txt-8,52,work.txt,52,
8,32,main.txt-8,87,main.txt,45,
8,32,main.txt-8,98,main.txt,48,
8,32,main.txt-8,53,main.txt,48,
8,32,main.txt-8,94,main.txt,23,
8,32,main.txt-8,89,getnode.txt,85,
8,32,main.txt-8,82,main.txt,40,
8,32,main.txt-8,07,main.txt,50,
8,32,main.txt-8,88,main.txt,45,
8,32,main.txt-8,10,make_money.txt,56,
8,19,main.txt-8,67,main.txt,53,
8,19,main.txt-8,56,requeue.txt,78,
8,19,main.txt-8,38,main.txt,43,
8,19,main.txt-8,27,getnum.txt,54,
8,19,main.txt-8,79,fill_sums.txt,66,
8,19,main.txt-8,08,main.txt,27,
8,19,main.txt-8,04,main.txt,30,
8,19,main.txt-8,52,work.txt,51,
8,19,main.txt-8,87,main.txt,44,
8,19,main.txt-8,98,main.txt,48,
8,19,main.txt-8,53,main.txt,47,
8,19,main.txt-8,94,main.txt,25,
8,19,main.txt-8,89,getnode.txt,86,
8,19,main.txt-8,82,main.txt,40,
8,19,main.txt-8,07,main.txt,49,
8,19,main.txt-8,88,main.txt,43,
8,19,main.txt-8,10,make_money.txt,56,
8,19,main.txt-8,32,main.txt,17,
8,76,main.txt-8,67,main.txt,51,
8,76,main.txt-8,56,requeue.txt,81,
8,76,main.txt-8,38,main.txt,45,
8,76,main.txt-8,27,getnum.txt,61,
8,76,main.txt-8,79,fill_sums.txt,72,
8,76,main.txt-8,08,main.txt,42,
8,76,main.txt-8,04,main.txt,46,
8,76,main.txt-8,52,work.txt,55,
8,76,main.txt-8,87,main.txt,49,
8,76,main.txt-8,98,main.txt,45,
8,76,main.txt-8,53,main.txt,44,
8,76,main.txt-8,94,main.txt,37,
8,76,main.txt-8,89,getnode.txt,87,
8,76,main.txt-8,82,main.txt,49,
8,76,main.txt-8,07,main.txt,42,
8,76,main.txt-8,88,main.txt,42,
8,76,main.txt-8,10,make_money.txt,59,
8,76,main.txt-8,32,main.txt,35,
8,76,main.txt-8,19,main.txt,37,
8,93,main.txt-8,67,main.txt,58,
8,93,main.txt-8,56,requeue.txt,77,
8,93,main.txt-8,38,main.txt,45,
8,93,main.txt-8,27,getnum.txt,56,
8,93,main.txt-8,79,fill_sums.txt,65,
8,93,main.txt-8,08,main.txt,40,
8,93,main.txt-8,04,main.txt,40,
8,93,main.txt-8,52,work.txt,55,
8,93,main.txt-8,87,main.txt,48,
8,93,main.txt-8,98,main.txt,47,
8,93,main.txt-8,53,main.txt,51,
8,93,main.txt-8,94,main.txt,31,
8,93,main.txt-8,89,getnode.txt,84,
8,93,main.txt-8,82,main.txt,44,
8,93,main.txt-8,07,main.txt,50,
8,93,main.txt-8,88,main.txt,47,
8,93,main.txt-8,10,make_money.txt,58,
8,93,main.txt-8,32,main.txt,32,
8,93,main.txt-8,19,main.txt,32,
8,93,main.txt-8,76,main.txt,41,
8,86,main.txt-8,67,main.txt,56,
8,86,main.txt-8,56,requeue.txt,74,
8,86,main.txt-8,38,main.txt,44,
8,86,main.txt-8,27,getnum.txt,57,
8,86,main.txt-8,79,fill_sums.txt,64,
8,86,main.txt-8,08,main.txt,46,
8,86,main.txt-8,04,main.txt,42,
8,86,main.txt-8,52,work.txt,59,
8,86,main.txt-8,87,main.txt,55,
8,86,main.txt-8,98,main.txt,48,
8,86,main.txt-8,53,main.txt,56,
8,86,main.txt-8,94,main.txt,41,
8,86,main.txt-8,89,getnode.txt,84,
8,86,main.txt-8,82,main.txt,42,
8,86,main.txt-8,07,main.txt,54,
8,86,main.txt-8,88,main.txt,49,
8,86,main.txt-8,10,make_money.txt,64,
8,86,main.txt-8,32,main.txt,36,
8,86,main.txt-8,19,main.txt,37,
8,86,main.txt-8,76,main.txt,48,
8,86,main.txt-8,93,main.txt,38,
8,89,insert.txt-8,67,main.txt,93,
8,89,insert.txt-8,56,requeue.txt,67,
8,89,insert.txt-8,38,main.txt,91,
8,89,insert.txt-8,27,getnum.txt,83,
8,89,insert.txt-8,79,fill_sums.txt,76,
8,89,insert.txt-8,08,main.txt,89,
8,89,insert.txt-8,04,main.txt,90,
8,89,insert.txt-8,52,work.txt,91,
8,89,insert.txt-8,87,main.txt,93,
8,89,insert.txt-8,98,main.txt,92,
8,89,insert.txt-8,53,main.txt,93,
8,89,insert.txt-8,94,main.txt,89,
8,89,insert.txt-8,89,getnode.txt,53,
8,89,insert.txt-8,82,main.txt,85,
8,89,insert.txt-8,07,main.txt,93,
8,89,insert.txt-8,88,main.txt,92,
8,89,insert.txt-8,10,make_money.txt,91,
8,89,insert.txt-8,32,main.txt,88,
8,89,insert.txt-8,19,main.txt,89,
8,89,insert.txt-8,76,main.txt,90,
8,89,insert.txt-8,93,main.txt,89,
8,89,insert.txt-8,86,main.txt,87,
8,66,main.txt-8,67,main.txt,83,
8,66,main.txt-8,56,requeue.txt,40,
8,66,main.txt-8,38,main.txt,78,
8,66,main.txt-8,27,getnum.txt,63,
8,66,main.txt-8,79,fill_sums.txt,56,
8,66,main.txt-8,08,main.txt,71,
8,66,main.txt-8,04,main.txt,73,
8,66,main.txt-8,52,work.txt,80,
8,66,main.txt-8,87,main.txt,81,
8,66,main.txt-8,98,main.txt,79,
8,66,main.txt-8,53,main.txt,81,
8,66,main.txt-8,94,main.txt,70,
8,66,main.txt-8,89,getnode.txt,59,
8,66,main.txt-8,82,main.txt,60,
8,66,main.txt-8,07,main.txt,83,
8,66,main.txt-8,88,main.txt,80,
8,66,main.txt-8,10,make_money.txt,83,
8,66,main.txt-8,32,main.txt,68,
8,66,main.txt-8,19,main.txt,70,
8,66,main.txt-8,76,main.txt,75,
8,66,main.txt-8,93,main.txt,70,
8,66,main.txt-8,86,main.txt,67,
8,66,main.txt-8,89,insert.txt,70,
8,90,main.txt-8,67,main.txt,50,
8,90,main.txt-8,56,requeue.txt,78,
8,90,main.txt-8,38,main.txt,45,
8,90,main.txt-8,27,getnum.txt,60,
8,90,main.txt-8,79,fill_sums.txt,66,
8,90,main.txt-8,08,main.txt,29,
8,90,main.txt-8,04,main.txt,40,
8,90,main.txt-8,52,work.txt,60,
8,90,main.txt-8,87,main.txt,47,
8,90,main.txt-8,98,main.txt,51,
8,90,main.txt-8,53,main.txt,52,
8,90,main.txt-8,94,main.txt,39,
8,90,main.txt-8,89,getnode.txt,86,
8,90,main.txt-8,82,main.txt,49,
8,90,main.txt-8,07,main.txt,50,
8,90,main.txt-8,88,main.txt,47,
8,90,main.txt-8,10,make_money.txt,61,
8,90,main.txt-8,32,main.txt,32,
8,90,main.txt-8,19,main.txt,35,
8,90,main.txt-8,76,main.txt,44,
8,90,main.txt-8,93,main.txt,46,
8,90,main.txt-8,86,main.txt,41,
8,90,main.txt-8,89,insert.txt,89,
8,90,main.txt-8,66,main.txt,71,
8,75,fill_group.txt-8,67,main.txt,75,
8,75,fill_group.txt-8,56,requeue.txt,67,
8,75,fill_group.txt-8,38,main.txt,68,
8,75,fill_group.txt-8,27,getnum.txt,63,
8,75,fill_group.txt-8,79,fill_sums.txt,42,
8,75,fill_group.txt-8,08,main.txt,61,
8,75,fill_group.txt-8,04,main.txt,60,
8,75,fill_group.txt-8,52,work.txt,71,
8,75,fill_group.txt-8,87,main.txt,72,
8,75,fill_group.txt-8,98,main.txt,70,
8,75,fill_group.txt-8,53,main.txt,73,
8,75,fill_group.txt-8,94,main.txt,60,
8,75,fill_group.txt-8,89,getnode.txt,75,
8,75,fill_group.txt-8,82,main.txt,56,
8,75,fill_group.txt-8,07,main.txt,74,
8,75,fill_group.txt-8,88,main.txt,72,
8,75,fill_group.txt-8,10,make_money.txt,71,
8,75,fill_group.txt-8,32,main.txt,58,
8,75,fill_group.txt-8,19,main.txt,59,
8,75,fill_group.txt-8,76,main.txt,66,
8,75,fill_group.txt-8,93,main.txt,60,
8,75,fill_group.txt-8,86,main.txt,57,
8,75,fill_group.txt-8,89,insert.txt,81,
8,75,fill_group.txt-8,66,main.txt,64,
8,75,fill_group.txt-8,90,main.txt,62,
8,14,main.txt-8,67,main.txt,52,
8,14,main.txt-8,56,requeue.txt,82,
8,14,main.txt-8,38,main.txt,47,
8,14,main.txt-8,27,getnum.txt,63,
8,14,main.txt-8,79,fill_sums.txt,73,
8,14,main.txt-8,08,main.txt,46,
8,14,main.txt-8,04,main.txt,45,
8,14,main.txt-8,52,work.txt,58,
8,14,main.txt-8,87,main.txt,46,
8,14,main.txt-8,98,main.txt,47,
8,14,main.txt-8,53,main.txt,48,
8,14,main.txt-8,94,main.txt,42,
8,14,main.txt-8,89,getnode.txt,88,
8,14,main.txt-8,82,main.txt,51,
8,14,main.txt-8,07,main.txt,46,
8,14,main.txt-8,88,main.txt,48,
8,14,main.txt-8,10,make_money.txt,58,
8,14,main.txt-8,32,main.txt,41,
8,14,main.txt-8,19,main.txt,43,
8,14,main.txt-8,76,main.txt,44,
8,14,main.txt-8,93,main.txt,47,
8,14,main.txt-8,86,main.txt,48,
8,14,main.txt-8,89,insert.txt,91,
8,14,main.txt-8,66,main.txt,77,
8,14,main.txt-8,90,main.txt,47,
8,14,main.txt-8,75,fill_group.txt,66,
8,89,main.txt-8,67,main.txt,53,
8,89,main.txt-8,56,requeue.txt,82,
8,89,main.txt-8,38,main.txt,49,
8,89,main.txt-8,27,getnum.txt,64,
8,89,main.txt-8,79,fill_sums.txt,74,
8,89,main.txt-8,08,main.txt,48,
8,89,main.txt-8,04,main.txt,48,
8,89,main.txt-8,52,work.txt,59,
8,89,main.txt-8,87,main.txt,49,
8,89,main.txt-8,98,main.txt,48,
8,89,main.txt-8,53,main.txt,50,
8,89,main.txt-8,94,main.txt,44,
8,89,main.txt-8,89,getnode.txt,88,
8,89,main.txt-8,82,main.txt,53,
8,89,main.txt-8,07,main.txt,47,
8,89,main.txt-8,88,main.txt,47,
8,89,main.txt-8,10,make_money.txt,61,
8,89,main.txt-8,32,main.txt,44,
8,89,main.txt-8,19,main.txt,45,
8,89,main.txt-8,76,main.txt,45,
8,89,main.txt-8,93,main.txt,49,
8,89,main.txt-8,86,main.txt,50,
8,89,main.txt-8,89,insert.txt,91,
8,89,main.txt-8,66,main.txt,78,
8,89,main.txt-8,90,main.txt,49,
8,89,main.txt-8,75,fill_group.txt,68,
8,89,main.txt-8,14,main.txt,4,
8,46,main.txt-8,67,main.txt,49,
8,46,main.txt-8,56,requeue.txt,85,
8,46,main.txt-8,38,main.txt,51,
8,46,main.txt-8,27,getnum.txt,67,
8,46,main.txt-8,79,fill_sums.txt,77,
8,46,main.txt-8,08,main.txt,46,
8,46,main.txt-8,04,main.txt,46,
8,46,main.txt-8,52,work.txt,50,
8,46,main.txt-8,87,main.txt,47,
8,46,main.txt-8,98,main.txt,51,
8,46,main.txt-8,53,main.txt,50,
8,46,main.txt-8,94,main.txt,45,
8,46,main.txt-8,89,getnode.txt,90,
8,46,main.txt-8,82,main.txt,60,
8,46,main.txt-8,07,main.txt,46,
8,46,main.txt-8,88,main.txt,49,
8,46,main.txt-8,10,make_money.txt,56,
8,46,main.txt-8,32,main.txt,45,
8,46,main.txt-8,19,main.txt,44,
8,46,main.txt-8,76,main.txt,44,
8,46,main.txt-8,93,main.txt,45,
8,46,main.txt-8,86,main.txt,56,
8,46,main.txt-8,89,insert.txt,92,
8,46,main.txt-8,66,main.txt,81,
8,46,main.txt-8,90,main.txt,48,
8,46,main.txt-8,75,fill_group.txt,72,
8,46,main.txt-8,14,main.txt,47,
8,46,main.txt-8,89,main.txt,49,
8,77,cost.txt-8,67,main.txt,77,
8,77,cost.txt-8,56,requeue.txt,64,
8,77,cost.txt-8,38,main.txt,71,
8,77,cost.txt-8,27,getnum.txt,57,
8,77,cost.txt-8,79,fill_sums.txt,50,
8,77,cost.txt-8,08,main.txt,63,
8,77,cost.txt-8,04,main.txt,65,
8,77,cost.txt-8,52,work.txt,69,
8,77,cost.txt-8,87,main.txt,74,
8,77,cost.txt-8,98,main.txt,73,
8,77,cost.txt-8,53,main.txt,74,
8,77,cost.txt-8,94,main.txt,60,
8,77,cost.txt-8,89,getnode.txt,76,
8,77,cost.txt-8,82,main.txt,54,
8,77,cost.txt-8,07,main.txt,76,
8,77,cost.txt-8,88,main.txt,73,
8,77,cost.txt-8,10,make_money.txt,71,
8,77,cost.txt-8,32,main.txt,57,
8,77,cost.txt-8,19,main.txt,60,
8,77,cost.txt-8,76,main.txt,67,
8,77,cost.txt-8,93,main.txt,62,
8,77,cost.txt-8,86,main.txt,59,
8,77,cost.txt-8,89,insert.txt,77,
8,77,cost.txt-8,66,main.txt,60,
8,77,cost.txt-8,90,main.txt,63,
8,77,cost.txt-8,75,fill_group.txt,51,
8,77,cost.txt-8,14,main.txt,68,
8,77,cost.txt-8,89,main.txt,70,
8,77,cost.txt-8,46,main.txt,73,
8,66,doit.txt-8,67,main.txt,57,
8,66,doit.txt-8,56,requeue.txt,82,
8,66,doit.txt-8,38,main.txt,53,
8,66,doit.txt-8,27,getnum.txt,62,
8,66,doit.txt-8,79,fill_sums.txt,68,
8,66,doit.txt-8,08,main.txt,51,
8,66,doit.txt-8,04,main.txt,55,
8,66,doit.txt-8,52,work.txt,58,
8,66,doit.txt-8,87,main.txt,50,
8,66,doit.txt-8,98,main.txt,57,
8,66,doit.txt-8,53,main.txt,58,
8,66,doit.txt-8,94,main.txt,50,
8,66,doit.txt-8,89,getnode.txt,87,
8,66,doit.txt-8,82,main.txt,55,
8,66,doit.txt-8,07,main.txt,59,
8,66,doit.txt-8,88,main.txt,57,
8,66,doit.txt-8,10,make_money.txt,59,
8,66,doit.txt-8,32,main.txt,50,
8,66,doit.txt-8,19,main.txt,50,
8,66,doit.txt-8,76,main.txt,57,
8,66,doit.txt-8,93,main.txt,49,
8,66,doit.txt-8,86,main.txt,53,
8,66,doit.txt-8,89,insert.txt,90,
8,66,doit.txt-8,66,main.txt,76,
8,66,doit.txt-8,90,main.txt,54,
8,66,doit.txt-8,75,fill_group.txt,64,
8,66,doit.txt-8,14,main.txt,49,
8,66,doit.txt-8,89,main.txt,50,
8,66,doit.txt-8,46,main.txt,53,
8,66,doit.txt-8,77,cost.txt,65,
8,71,main.txt-8,67,main.txt,50,
8,71,main.txt-8,56,requeue.txt,79,
8,71,main.txt-8,38,main.txt,46,
8,71,main.txt-8,27,getnum.txt,57,
8,71,main.txt-8,79,fill_sums.txt,68,
8,71,main.txt-8,08,main.txt,23,
8,71,main.txt-8,04,main.txt,29,
8,71,main.txt-8,52,work.txt,54,
8,71,main.txt-8,87,main.txt,37,
8,71,main.txt-8,98,main.txt,50,
8,71,main.txt-8,53,main.txt,43,
8,71,main.txt-8,94,main.txt,30,
8,71,main.txt-8,89,getnode.txt,87,
8,71,main.txt-8,82,main.txt,44,
8,71,main.txt-8,07,main.txt,49,
8,71,main.txt-8,88,main.txt,48,
8,71,main.txt-8,10,make_money.txt,57,
8,71,main.txt-8,32,main.txt,25,
8,71,main.txt-8,19,main.txt,25,
8,71,main.txt-8,76,main.txt,40,
8,71,main.txt-8,93,main.txt,38,
8,71,main.txt-8,86,main.txt,43,
8,71,main.txt-8,89,insert.txt,90,
8,71,main.txt-8,66,main.txt,72,
8,71,main.txt-8,90,main.txt,38,
8,71,main.txt-8,75,fill_group.txt,63,
8,71,main.txt-8,14,main.txt,43,
8,71,main.txt-8,89,main.txt,45,
8,71,main.txt-8,46,main.txt,42,
8,71,main.txt-8,77,cost.txt,64,
8,71,main.txt-8,66,doit.txt,51,
8,30,main.txt-8,67,main.txt,56,
8,30,main.txt-8,56,requeue.txt,91,
8,30,main.txt-8,38,main.txt,61,
8,30,main.txt-8,27,getnum.txt,80,
8,30,main.txt-8,79,fill_sums.txt,86,
8,30,main.txt-8,08,main.txt,65,
8,30,main.txt-8,04,main.txt,65,
8,30,main.txt-8,52,work.txt,66,
8,30,main.txt-8,87,main.txt,53,
8,30,main.txt-8,98,main.txt,60,
8,30,main.txt-8,53,main.txt,58,
8,30,main.txt-8,94,main.txt,68,
8,30,main.txt-8,89,getnode.txt,94,
8,30,main.txt-8,82,main.txt,76,
8,30,main.txt-8,07,main.txt,58,
8,30,main.txt-8,88,main.txt,61,
8,30,main.txt-8,10,make_money.txt,66,
8,30,main.txt-8,32,main.txt,68,
8,30,main.txt-8,19,main.txt,67,
8,30,main.txt-8,76,main.txt,63,
8,30,main.txt-8,93,main.txt,68,
8,30,main.txt-8,86,main.txt,72,
8,30,main.txt-8,89,insert.txt,95,
8,30,main.txt-8,66,main.txt,89,
8,30,main.txt-8,90,main.txt,67,
8,30,main.txt-8,75,fill_group.txt,83,
8,30,main.txt-8,14,main.txt,63,
8,30,main.txt-8,89,main.txt,63,
8,30,main.txt-8,46,main.txt,56,
8,30,main.txt-8,77,cost.txt,85,
8,30,main.txt-8,66,doit.txt,65,
8,30,main.txt-8,71,main.txt,64,
8,15,calc_euros2.txt-8,67,main.txt,72,
8,15,calc_euros2.txt-8,56,requeue.txt,72,
8,15,calc_euros2.txt-8,38,main.txt,65,
8,15,calc_euros2.txt-8,27,getnum.txt,64,
8,15,calc_euros2.txt-8,79,fill_sums.txt,58,
8,15,calc_euros2.txt-8,08,main.txt,60,
8,15,calc_euros2.txt-8,04,main.txt,63,
8,15,calc_euros2.txt-8,52,work.txt,61,
8,15,calc_euros2.txt-8,87,main.txt,68,
8,15,calc_euros2.txt-8,98,main.txt,67,
8,15,calc_euros2.txt-8,53,main.txt,68,
8,15,calc_euros2.txt-8,94,main.txt,57,
8,15,calc_euros2.txt-8,89,getnode.txt,81,
8,15,calc_euros2.txt-8,82,main.txt,63,
8,15,calc_euros2.txt-8,07,main.txt,70,
8,15,calc_euros2.txt-8,88,main.txt,66,
8,15,calc_euros2.txt-8,10,make_money.txt,65,
8,15,calc_euros2.txt-8,32,main.txt,55,
8,15,calc_euros2.txt-8,19,main.txt,59,
8,15,calc_euros2.txt-8,76,main.txt,63,
8,15,calc_euros2.txt-8,93,main.txt,59,
8,15,calc_euros2.txt-8,86,main.txt,63,
8,15,calc_euros2.txt-8,89,insert.txt,83,
8,15,calc_euros2.txt-8,66,main.txt,69,
8,15,calc_euros2.txt-8,90,main.txt,60,
8,15,calc_euros2.txt-8,75,fill_group.txt,57,
8,15,calc_euros2.txt-8,14,main.txt,59,
8,15,calc_euros2.txt-8,89,main.txt,60,
8,15,calc_euros2.txt-8,46,main.txt,66,
8,15,calc_euros2.txt-8,77,cost.txt,45,
8,15,calc_euros2.txt-8,66,doit.txt,59,
8,15,calc_euros2.txt-8,71,main.txt,59,
8,15,calc_euros2.txt-8,30,main.txt,80,
8,80,main.txt-8,67,main.txt,51,
8,80,main.txt-8,56,requeue.txt,80,
8,80,main.txt-8,38,main.txt,47,
8,80,main.txt-8,27,getnum.txt,58,
8,80,main.txt-8,79,fill_sums.txt,70,
8,80,main.txt-8,08,main.txt,34,
8,80,main.txt-8,04,main.txt,39,
8,80,main.txt-8,52,work.txt,53,
8,80,main.txt-8,87,main.txt,42,
8,80,main.txt-8,98,main.txt,49,
8,80,main.txt-8,53,main.txt,47,
8,80,main.txt-8,94,main.txt,29,
8,80,main.txt-8,89,getnode.txt,87,
8,80,main.txt-8,82,main.txt,48,
8,80,main.txt-8,07,main.txt,47,
8,80,main.txt-8,88,main.txt,48,
8,80,main.txt-8,10,make_money.txt,56,
8,80,main.txt-8,32,main.txt,27,
8,80,main.txt-8,19,main.txt,29,
8,80,main.txt-8,76,main.txt,43,
8,80,main.txt-8,93,main.txt,39,
8,80,main.txt-8,86,main.txt,45,
8,80,main.txt-8,89,insert.txt,90,
8,80,main.txt-8,66,main.txt,73,
8,80,main.txt-8,90,main.txt,38,
8,80,main.txt-8,75,fill_group.txt,64,
8,80,main.txt-8,14,main.txt,41,
8,80,main.txt-8,89,main.txt,44,
8,80,main.txt-8,46,main.txt,45,
8,80,main.txt-8,77,cost.txt,64,
8,80,main.txt-8,66,doit.txt,54,
8,80,main.txt-8,71,main.txt,31,
8,80,main.txt-8,30,main.txt,64,
8,80,main.txt-8,15,calc_euros2.txt,61,
8,82,calculate_revenue.txt-8,67,main.txt,81,
8,82,calculate_revenue.txt-8,56,requeue.txt,56,
8,82,calculate_revenue.txt-8,38,main.txt,76,
8,82,calculate_revenue.txt-8,27,getnum.txt,61,
8,82,calculate_revenue.txt-8,79,fill_sums.txt,39,
8,82,calculate_revenue.txt-8,08,main.txt,68,
8,82,calculate_revenue.txt-8,04,main.txt,71,
8,82,calculate_revenue.txt-8,52,work.txt,75,
8,82,calculate_revenue.txt-8,87,main.txt,78,
8,82,calculate_revenue.txt-8,98,main.txt,77,
8,82,calculate_revenue.txt-8,53,main.txt,78,
8,82,calculate_revenue.txt-8,94,main.txt,66,
8,82,calculate_revenue.txt-8,89,getnode.txt,71,
8,82,calculate_revenue.txt-8,82,main.txt,57,
8,82,calculate_revenue.txt-8,07,main.txt,80,
8,82,calculate_revenue.txt-8,88,main.txt,77,
8,82,calculate_revenue.txt-8,10,make_money.txt,76,
8,82,calculate_revenue.txt-8,32,main.txt,65,
8,82,calculate_revenue.txt-8,19,main.txt,66,
8,82,calculate_revenue.txt-8,76,main.txt,72,
8,82,calculate_revenue.txt-8,93,main.txt,67,
8,82,calculate_revenue.txt-8,86,main.txt,64,
8,82,calculate_revenue.txt-8,89,insert.txt,73,
8,82,calculate_revenue.txt-8,66,main.txt,57,
