Study-object,Files,Methods,Files,Methods,LevenDistance
13,93,main.txt-13,17,main.txt,37,
13,93,main.txt-13,99,main.txt,37,
13,93,main.txt-13,45,main.txt,53,
13,93,main.txt-13,33,check_inter.txt,65,
13,93,main.txt-13,41,isline.txt,79,
13,93,main.txt-13,31,main.txt,36,
13,93,main.txt-13,56,compare.txt,84,
13,93,main.txt-13,11,main.txt,42,
13,93,main.txt-13,89,main.txt,59,
13,93,main.txt-13,79,main.txt,25,
13,93,main.txt-13,13,main.txt,42,
13,93,main.txt-13,28,read_input_line.txt,79,
13,93,main.txt-13,90,main.txt,29,
13,93,main.txt-13,41,main.txt,92,
13,93,main.txt-13,94,main.txt,64,
13,93,main.txt-13,57,main.txt,33,
13,93,main.txt-13,89,solve.txt,75,
13,93,main.txt-13,77,main.txt,49,
13,93,main.txt-13,51,intersect.txt,86,
13,93,main.txt-13,95,main.txt,53,
13,91,main.txt-13,55,insert_sort.txt,59,
13,91,main.txt-13,28,read_input_int.txt,86,
13,91,main.txt-13,28,main.txt,34,
13,91,main.txt-13,14,main.txt,35,
13,91,main.txt-13,89,read.txt,76,
13,91,main.txt-13,75,main.txt,34,
13,91,main.txt-13,84,intersect.txt,78,
13,91,main.txt-13,81,main.txt,30,
13,91,main.txt-13,24,main.txt,40,
13,91,main.txt-13,17,main.txt,36,
13,91,main.txt-13,99,main.txt,31,
13,91,main.txt-13,45,main.txt,54,
13,91,main.txt-13,33,check_inter.txt,62,
13,91,main.txt-13,41,isline.txt,74,
13,91,main.txt-13,31,main.txt,34,
13,91,main.txt-13,56,compare.txt,82,
13,91,main.txt-13,11,main.txt,34,
13,91,main.txt-13,89,main.txt,62,
13,91,main.txt-13,79,main.txt,38,
13,91,main.txt-13,13,main.txt,50,
13,91,main.txt-13,28,read_input_line.txt,78,
13,91,main.txt-13,90,main.txt,23,
13,91,main.txt-13,41,main.txt,90,
13,91,main.txt-13,94,main.txt,67,
13,91,main.txt-13,57,main.txt,30,
13,91,main.txt-13,89,solve.txt,68,
13,91,main.txt-13,77,main.txt,59,
13,91,main.txt-13,51,intersect.txt,83,
13,91,main.txt-13,95,main.txt,47,
13,91,main.txt-13,93,main.txt,34,
13,53,main.txt-13,55,insert_sort.txt,50,
13,53,main.txt-13,28,read_input_int.txt,83,
13,53,main.txt-13,28,main.txt,38,
13,53,main.txt-13,14,main.txt,21,
13,53,main.txt-13,89,read.txt,73,
13,53,main.txt-13,75,main.txt,14,
13,53,main.txt-13,84,intersect.txt,76,
13,53,main.txt-13,81,main.txt,31,
13,53,main.txt-13,24,main.txt,41,
13,53,main.txt-13,17,main.txt,26,
13,53,main.txt-13,99,main.txt,23,
13,53,main.txt-13,45,main.txt,45,
13,53,main.txt-13,33,check_inter.txt,61,
13,53,main.txt-13,41,isline.txt,70,
13,53,main.txt-13,31,main.txt,36,
13,53,main.txt-13,56,compare.txt,78,
13,53,main.txt-13,11,main.txt,40,
13,53,main.txt-13,89,main.txt,55,
13,53,main.txt-13,79,main.txt,34,
13,53,main.txt-13,13,main.txt,55,
13,53,main.txt-13,28,read_input_line.txt,74,
13,53,main.txt-13,90,main.txt,14,
13,53,main.txt-13,41,main.txt,89,
13,53,main.txt-13,94,main.txt,70,
13,53,main.txt-13,57,main.txt,14,
13,53,main.txt-13,89,solve.txt,64,
13,53,main.txt-13,77,main.txt,55,
13,53,main.txt-13,51,intersect.txt,80,
13,53,main.txt-13,95,main.txt,50,
13,53,main.txt-13,93,main.txt,33,
13,53,main.txt-13,91,main.txt,29,
13,87,main.txt-13,55,insert_sort.txt,54,
13,87,main.txt-13,28,read_input_int.txt,84,
13,87,main.txt-13,28,main.txt,44,
13,87,main.txt-13,14,main.txt,28,
13,87,main.txt-13,89,read.txt,74,
13,87,main.txt-13,75,main.txt,29,
13,87,main.txt-13,84,intersect.txt,78,
13,87,main.txt-13,81,main.txt,37,
13,87,main.txt-13,24,main.txt,41,
13,87,main.txt-13,17,main.txt,36,
13,87,main.txt-13,99,main.txt,34,
13,87,main.txt-13,45,main.txt,49,
13,87,main.txt-13,33,check_inter.txt,63,
13,87,main.txt-13,41,isline.txt,71,
13,87,main.txt-13,31,main.txt,41,
13,87,main.txt-13,56,compare.txt,79,
13,87,main.txt-13,11,main.txt,44,
13,87,main.txt-13,89,main.txt,57,
13,87,main.txt-13,79,main.txt,41,
13,87,main.txt-13,13,main.txt,56,
13,87,main.txt-13,28,read_input_line.txt,75,
13,87,main.txt-13,90,main.txt,23,
13,87,main.txt-13,41,main.txt,90,
13,87,main.txt-13,94,main.txt,71,
13,87,main.txt-13,57,main.txt,23,
13,87,main.txt-13,89,solve.txt,65,
13,87,main.txt-13,77,main.txt,57,
13,87,main.txt-13,51,intersect.txt,81,
13,87,main.txt-13,95,main.txt,50,
13,87,main.txt-13,93,main.txt,40,
13,87,main.txt-13,91,main.txt,36,
13,87,main.txt-13,53,main.txt,21,
13,99,compare.txt-13,55,insert_sort.txt,74,
13,99,compare.txt-13,28,read_input_int.txt,68,
13,99,compare.txt-13,28,main.txt,83,
13,99,compare.txt-13,14,main.txt,77,
13,99,compare.txt-13,89,read.txt,70,
13,99,compare.txt-13,75,main.txt,77,
13,99,compare.txt-13,84,intersect.txt,61,
13,99,compare.txt-13,81,main.txt,82,
13,99,compare.txt-13,24,main.txt,81,
13,99,compare.txt-13,17,main.txt,80,
13,99,compare.txt-13,99,main.txt,81,
13,99,compare.txt-13,45,main.txt,78,
13,99,compare.txt-13,33,check_inter.txt,74,
13,99,compare.txt-13,41,isline.txt,46,
13,99,compare.txt-13,31,main.txt,83,
13,99,compare.txt-13,56,compare.txt,35,
13,99,compare.txt-13,11,main.txt,85,
13,99,compare.txt-13,89,main.txt,65,
13,99,compare.txt-13,79,main.txt,83,
13,99,compare.txt-13,13,main.txt,88,
13,99,compare.txt-13,28,read_input_line.txt,69,
13,99,compare.txt-13,90,main.txt,79,
13,99,compare.txt-13,41,main.txt,70,
13,99,compare.txt-13,94,main.txt,92,
13,99,compare.txt-13,57,main.txt,78,
13,99,compare.txt-13,89,solve.txt,66,
13,99,compare.txt-13,77,main.txt,87,
13,99,compare.txt-13,51,intersect.txt,43,
13,99,compare.txt-13,95,main.txt,79,
13,99,compare.txt-13,93,main.txt,83,
13,99,compare.txt-13,91,main.txt,79,
13,99,compare.txt-13,53,main.txt,77,
13,99,compare.txt-13,87,main.txt,78,
13,64,main.txt-13,55,insert_sort.txt,53,
13,64,main.txt-13,28,read_input_int.txt,84,
13,64,main.txt-13,28,main.txt,41,
13,64,main.txt-13,14,main.txt,26,
13,64,main.txt-13,89,read.txt,73,
13,64,main.txt-13,75,main.txt,20,
13,64,main.txt-13,84,intersect.txt,76,
13,64,main.txt-13,81,main.txt,33,
13,64,main.txt-13,24,main.txt,41,
13,64,main.txt-13,17,main.txt,27,
13,64,main.txt-13,99,main.txt,28,
13,64,main.txt-13,45,main.txt,48,
13,64,main.txt-13,33,check_inter.txt,63,
13,64,main.txt-13,41,isline.txt,71,
13,64,main.txt-13,31,main.txt,38,
13,64,main.txt-13,56,compare.txt,79,
13,64,main.txt-13,11,main.txt,40,
13,64,main.txt-13,89,main.txt,56,
13,64,main.txt-13,79,main.txt,38,
13,64,main.txt-13,13,main.txt,56,
13,64,main.txt-13,28,read_input_line.txt,75,
13,64,main.txt-13,90,main.txt,19,
13,64,main.txt-13,41,main.txt,89,
13,64,main.txt-13,94,main.txt,70,
13,64,main.txt-13,57,main.txt,17,
13,64,main.txt-13,89,solve.txt,65,
13,64,main.txt-13,77,main.txt,57,
13,64,main.txt-13,51,intersect.txt,81,
13,64,main.txt-13,95,main.txt,49,
13,64,main.txt-13,93,main.txt,36,
13,64,main.txt-13,91,main.txt,25,
13,64,main.txt-13,53,main.txt,15,
13,64,main.txt-13,87,main.txt,26,
13,64,main.txt-13,99,compare.txt,77,
13,33,max.txt-13,55,insert_sort.txt,77,
13,33,max.txt-13,28,read_input_int.txt,65,
13,33,max.txt-13,28,main.txt,88,
13,33,max.txt-13,14,main.txt,84,
13,33,max.txt-13,89,read.txt,62,
13,33,max.txt-13,75,main.txt,84,
13,33,max.txt-13,84,intersect.txt,52,
13,33,max.txt-13,81,main.txt,87,
13,33,max.txt-13,24,main.txt,86,
13,33,max.txt-13,17,main.txt,86,
13,33,max.txt-13,99,main.txt,84,
13,33,max.txt-13,45,main.txt,82,
13,33,max.txt-13,33,check_inter.txt,76,
13,33,max.txt-13,41,isline.txt,62,
13,33,max.txt-13,31,main.txt,88,
13,33,max.txt-13,56,compare.txt,58,
13,33,max.txt-13,11,main.txt,89,
13,33,max.txt-13,89,main.txt,77,
13,33,max.txt-13,79,main.txt,88,
13,33,max.txt-13,13,main.txt,91,
13,33,max.txt-13,28,read_input_line.txt,65,
13,33,max.txt-13,90,main.txt,85,
13,33,max.txt-13,41,main.txt,61,
13,33,max.txt-13,94,main.txt,94,
13,33,max.txt-13,57,main.txt,84,
13,33,max.txt-13,89,solve.txt,64,
13,33,max.txt-13,77,main.txt,91,
13,33,max.txt-13,51,intersect.txt,52,
13,33,max.txt-13,95,main.txt,85,
13,33,max.txt-13,93,main.txt,88,
