Study-Object,Files,Methods,Files,Methods,LevenDistance
7,91,sort_fre.txt-7,67,cmpldd.txt,63,
7,91,sort_fre.txt-7,01,calc.txt,38,
7,91,sort_fre.txt-7,22,main.txt,51,
7,91,sort_fre.txt-7,28,main.txt,55,
7,91,sort_fre.txt-7,67,cmpcd.txt,75,
7,91,sort_fre.txt-7,57,comparedouble.txt,65,
7,91,sort_fre.txt-7,66,sort.txt,36,
7,91,sort_fre.txt-7,32,main.txt,58,
7,91,sort_fre.txt-7,83,swap.txt,70,
7,91,sort_fre.txt-7,84,solve.txt,61,
7,91,sort_fre.txt-7,84,main.txt,54,
7,91,sort_fre.txt-7,21,sort.txt,22,
7,91,sort_fre.txt-7,55,main.txt,51,
7,91,sort_fre.txt-7,67,cmpid.txt,74,
7,91,sort_fre.txt-7,65,sol.txt,56,
7,91,sort_fre.txt-7,77,main.txt,74,
7,91,sort_fre.txt-7,57,read_file_char_line.txt,50,
7,91,sort_fre.txt-7,57,compareinteger.txt,64,
7,91,sort_fre.txt-7,35,comp.txt,72,
7,91,sort_fre.txt-7,57,comparestring.txt,78,
7,91,sort_fre.txt-7,05,multiplyarray.txt,67,
7,91,sort_fre.txt-7,93,partition.txt,49,
7,91,sort_fre.txt-7,57,comparefloat.txt,65,
7,91,sort_fre.txt-7,18,solve.txt,51,
7,91,sort_fre.txt-7,52,comp.txt,74,
7,91,sort_fre.txt-7,86,main.txt,66,
7,91,sort_fre.txt-7,99,free_input.txt,85,
7,91,sort_fre.txt-7,66,getmin.txt,65,
7,05,convertdecimal2array.txt-7,68,main.txt,82,
7,05,convertdecimal2array.txt-7,67,cmpldd.txt,53,
7,05,convertdecimal2array.txt-7,01,calc.txt,46,
7,05,convertdecimal2array.txt-7,22,main.txt,70,
7,05,convertdecimal2array.txt-7,28,main.txt,75,
7,05,convertdecimal2array.txt-7,67,cmpcd.txt,58,
7,05,convertdecimal2array.txt-7,57,comparedouble.txt,54,
7,05,convertdecimal2array.txt-7,66,sort.txt,53,
7,05,convertdecimal2array.txt-7,32,main.txt,77,
7,05,convertdecimal2array.txt-7,83,swap.txt,58,
7,05,convertdecimal2array.txt-7,84,solve.txt,75,
7,05,convertdecimal2array.txt-7,84,main.txt,57,
7,05,convertdecimal2array.txt-7,21,sort.txt,54,
7,05,convertdecimal2array.txt-7,55,main.txt,72,
7,05,convertdecimal2array.txt-7,67,cmpid.txt,59,
7,05,convertdecimal2array.txt-7,65,sol.txt,53,
7,05,convertdecimal2array.txt-7,77,main.txt,85,
7,05,convertdecimal2array.txt-7,57,read_file_char_line.txt,66,
7,05,convertdecimal2array.txt-7,57,compareinteger.txt,51,
7,05,convertdecimal2array.txt-7,35,comp.txt,64,
7,05,convertdecimal2array.txt-7,57,comparestring.txt,62,
7,05,convertdecimal2array.txt-7,05,multiplyarray.txt,79,
7,05,convertdecimal2array.txt-7,93,partition.txt,41,
7,05,convertdecimal2array.txt-7,57,comparefloat.txt,53,
7,05,convertdecimal2array.txt-7,18,solve.txt,49,
7,05,convertdecimal2array.txt-7,52,comp.txt,59,
7,05,convertdecimal2array.txt-7,86,main.txt,80,
