java,1,1,15,66,25,22,25,
java,1,1,22,166,177,142,153,
java,1,1,34,130,145,119,134,
java,1,1,34,26,52,25,52,
java,1,1,40,130,145,148,164,
java,1,1,47,26,52,25,52,
java,1,1,48,66,29,25,29,
java,1,1,5,66,25,17,25,
java,1,1,55,131,144,132,144,
java,1,1,55,146,165,147,166,
java,1,1,58,146,165,25,46,
java,1,1,58,51,44,38,44,
java,1,1,58,66,60,56,60,
java,1,1,67,51,26,20,26,
java,1,1,69,133,143,126,136,
java,1,1,71,66,16,10,16,
java,1,1,73,156,163,48,55,
java,1,1,74,66,19,16,19,
java,1,1,8,66,25,20,25,
java,1,1,84,133,143,199,209,
java,1,1,94,156,163,249,256,
java,1,1,95,66,26,22,26,
java,1,10,12,58,52,47,52,
java,1,10,12,60,53,50,53,
java,1,10,16,59,27,23,27,
java,1,10,20,20,92,88,92,
java,1,10,21,60,35,32,35,
java,1,10,22,60,51,48,51,
java,1,10,23,60,75,72,75,
java,1,10,24,60,34,31,34,
java,1,10,28,59,36,33,36,
java,1,10,29,60,33,30,33,
java,1,10,32,60,38,35,38,
java,1,10,35,56,38,32,38,
java,1,10,36,58,27,23,27,
java,1,10,37,115,125,109,119,
java,1,10,37,116,117,110,117,
java,1,10,38,60,17,13,17,
java,1,10,39,60,121,118,121,
java,1,10,41,59,32,29,32,
java,1,10,44,60,75,72,75,
java,1,10,45,60,49,46,49,
java,1,10,48,60,32,29,32,
java,1,10,49,20,108,103,108,
java,1,10,52,58,33,27,33,
java,1,10,52,60,34,31,34,
java,1,10,55,115,125,167,178,
java,1,10,55,56,50,43,50,
java,1,10,58,60,63,60,63,
java,1,10,61,60,49,46,49,
java,1,10,63,60,34,31,34,
java,1,10,65,60,110,107,110,
java,1,10,67,116,123,76,82,
java,1,10,69,116,123,127,134,
java,1,10,69,58,45,41,45,
java,1,10,70,60,23,19,23,
java,1,10,71,17,16,12,16,
java,1,10,73,116,123,48,55,
java,1,10,73,20,77,70,77,
java,1,10,74,60,22,19,22,
java,1,10,75,58,28,23,28,
java,1,10,76,60,24,21,24,
java,1,10,81,60,30,27,30,
java,1,10,83,60,26,22,26,
java,1,10,84,115,125,199,209,
java,1,10,91,58,20,15,20,
java,1,10,92,60,37,34,37,
java,1,10,93,58,29,20,29,
java,1,10,93,60,29,25,29,
java,1,10,94,116,256,249,256,
java,1,10,95,60,29,26,29,
java,1,10,97,60,54,51,54,
java,1,10,99,60,47,44,47,
java,1,11,100,35,16,14,16,
java,1,11,55,38,45,157,164,
java,1,11,73,38,45,48,55,
java,1,11,88,35,333,330,333,
java,1,11,94,38,45,249,256,
java,1,11,98,29,58,52,58,
java,1,12,100,48,10,6,10,
java,1,12,14,49,67,63,67,
java,1,12,21,50,35,32,35,
java,1,12,22,50,51,48,51,
java,1,12,23,50,75,72,75,
java,1,12,24,50,34,31,34,
java,1,12,29,50,33,30,33,
java,1,12,32,50,38,35,38,
java,1,12,35,45,38,32,38,
java,1,12,36,47,27,23,27,
java,1,12,36,50,34,31,34,
java,1,12,38,50,17,13,17,
java,1,12,39,49,120,117,120,
java,1,12,44,50,75,72,75,
java,1,12,45,50,49,46,49,
java,1,12,48,50,32,29,32,
java,1,12,52,47,33,27,33,
java,1,12,52,49,33,30,33,
java,1,12,55,45,50,43,50,
java,1,12,58,50,63,60,63,
java,1,12,61,50,49,46,49,
java,1,12,63,50,34,31,34,
java,1,12,65,50,110,107,110,
java,1,12,69,47,45,41,45,
java,1,12,69,50,45,42,45,
java,1,12,70,49,16,12,16,
java,1,12,74,50,22,19,22,
java,1,12,75,47,28,23,28,
java,1,12,75,50,28,25,28,
java,1,12,76,49,16,12,16,
java,1,12,81,50,30,27,30,
java,1,12,83,50,26,22,26,
java,1,12,89,49,116,113,116,
java,1,12,91,47,20,15,20,
java,1,12,91,50,20,17,20,
java,1,12,92,50,37,34,37,
java,1,12,93,47,29,20,29,
java,1,12,93,50,29,25,29,
java,1,12,95,50,29,26,29,
java,1,12,96,46,51,47,51,
java,1,12,97,50,54,51,54,
java,1,12,99,50,47,44,47,
java,1,13,18,27,38,35,38,
java,1,13,34,19,65,62,65,
java,1,13,37,27,31,28,31,
java,1,13,51,19,81,78,81,
java,1,13,66,19,10,7,10,
java,1,13,66,19,12,7,12,
java,1,13,78,19,25,21,25,
java,1,14,30,30,141,133,141,
java,1,14,39,30,38,30,38,
java,1,14,52,63,34,30,34,
java,1,14,56,56,30,26,30,
java,1,14,75,18,86,77,86,
java,1,14,99,56,37,32,37,
java,1,15,48,22,29,25,29,
java,1,15,58,22,60,56,60,
java,1,15,71,22,16,10,16,
java,1,15,74,22,19,16,19,
java,1,15,95,22,26,22,26,
java,1,16,21,23,35,30,35,
java,1,16,23,21,75,66,75,
java,1,16,28,21,36,30,36,
java,1,16,33,24,87,81,87,
java,1,16,36,23,34,29,34,
java,1,16,55,24,50,47,50,
java,1,16,57,24,33,29,33,
java,1,16,70,23,23,18,23,
java,1,16,75,23,28,24,28,
java,1,16,81,21,30,23,30,
java,1,16,91,23,20,16,20,
java,1,16,92,23,37,33,37,
java,1,16,93,23,29,23,29,
java,1,16,94,24,111,108,111,
java,1,16,99,23,47,43,47,
java,1,17,65,141,56,47,56,
java,1,18,19,31,36,29,36,
java,1,18,22,23,98,94,98,
java,1,18,37,34,31,24,31,
java,1,18,37,35,31,28,31,
java,1,19,42,32,25,20,25,
java,1,2,12,62,47,42,47,
java,1,2,13,72,30,27,30,
java,1,2,14,143,38,30,38,
java,1,2,18,72,38,35,38,
java,1,2,3,72,34,31,34,
java,1,2,30,143,141,133,141,
java,1,2,35,62,34,30,34,
java,1,2,37,72,31,28,31,
java,1,2,38,91,45,37,45,
java,1,2,39,91,141,132,141,
java,1,2,6,72,93,90,93,
java,1,2,81,63,31,27,31,
java,1,2,9,63,83,79,83,
java,1,2,91,62,15,8,15,
java,1,2,93,63,30,25,30,
java,1,20,22,117,128,142,153,
java,1,20,23,85,117,113,117,
java,1,20,27,18,24,21,24,
java,1,20,30,18,57,54,57,
java,1,20,49,85,104,101,104,
java,1,20,55,117,128,167,178,
java,1,20,61,88,144,140,144,
java,1,20,68,18,57,54,57,
java,1,20,69,117,128,126,136,
java,1,20,69,118,134,127,134,
java,1,20,73,85,71,68,71,
java,1,20,75,12,25,20,25,
java,1,20,78,18,41,37,41,
java,1,20,84,118,126,200,208,
java,1,20,88,18,304,301,304,
java,1,21,22,32,51,48,51,
java,1,21,23,32,75,72,75,
java,1,21,24,32,34,31,34,
java,1,21,28,30,36,33,36,
java,1,21,29,32,33,30,33,
java,1,21,32,32,38,35,38,
java,1,21,36,32,34,31,34,
java,1,21,38,32,17,13,17,
java,1,21,39,32,121,118,121,
java,1,21,41,30,32,29,32,
java,1,21,44,32,75,72,75,
java,1,21,45,32,49,46,49,
java,1,21,48,32,32,29,32,
java,1,21,52,32,34,31,34,
java,1,21,58,32,63,60,63,
java,1,21,61,32,49,46,49,
java,1,21,63,32,34,31,34,
