Study-Object,Files,Methods,Files,Methods,LevenDistance
9,27,readstuff.txt-9,20,main.txt,85,
9,27,readstuff.txt-9,93,min.txt,69,
9,27,readstuff.txt-9,75,main.txt,82,
9,27,readstuff.txt-9,99,main.txt,87,
9,27,readstuff.txt-9,51,reader_next.txt,69,
9,27,readstuff.txt-9,72,main.txt,80,
9,27,readstuff.txt-9,81,readline.txt,51,
9,27,readstuff.txt-9,88,findwinner.txt,75,
9,27,readstuff.txt-9,79,readint.txt,75,
9,27,readstuff.txt-9,64,compare.txt,65,
9,47,main.txt-9,78,min.txt,92,
9,47,main.txt-9,20,main.txt,49,
9,47,main.txt-9,93,min.txt,93,
9,47,main.txt-9,75,main.txt,40,
9,47,main.txt-9,99,main.txt,45,
9,47,main.txt-9,51,reader_next.txt,93,
9,47,main.txt-9,72,main.txt,45,
9,47,main.txt-9,81,readline.txt,78,
9,47,main.txt-9,88,findwinner.txt,63,
9,47,main.txt-9,79,readint.txt,94,
9,47,main.txt-9,64,compare.txt,92,
9,47,main.txt-9,27,readstuff.txt,84,
9,17,main.txt-9,78,min.txt,90,
9,17,main.txt-9,20,main.txt,50,
9,17,main.txt-9,93,min.txt,90,
9,17,main.txt-9,75,main.txt,48,
9,17,main.txt-9,99,main.txt,54,
9,17,main.txt-9,51,reader_next.txt,91,
9,17,main.txt-9,72,main.txt,41,
9,17,main.txt-9,81,readline.txt,69,
9,17,main.txt-9,88,findwinner.txt,47,
9,17,main.txt-9,79,readint.txt,93,
9,17,main.txt-9,64,compare.txt,89,
9,17,main.txt-9,27,readstuff.txt,78,
9,17,main.txt-9,47,main.txt,51,
9,11,main.txt-9,78,min.txt,92,
9,11,main.txt-9,20,main.txt,47,
9,11,main.txt-9,93,min.txt,92,
9,11,main.txt-9,75,main.txt,51,
9,11,main.txt-9,99,main.txt,49,
9,11,main.txt-9,51,reader_next.txt,92,
9,11,main.txt-9,72,main.txt,46,
9,11,main.txt-9,81,readline.txt,75,
9,11,main.txt-9,88,findwinner.txt,58,
9,11,main.txt-9,79,readint.txt,94,
9,11,main.txt-9,64,compare.txt,91,
9,11,main.txt-9,27,readstuff.txt,82,
9,11,main.txt-9,47,main.txt,45,
9,11,main.txt-9,17,main.txt,42,
9,25,checkreps.txt-9,78,min.txt,77,
9,25,checkreps.txt-9,20,main.txt,75,
9,25,checkreps.txt-9,93,min.txt,78,
9,25,checkreps.txt-9,75,main.txt,71,
9,25,checkreps.txt-9,99,main.txt,78,
9,25,checkreps.txt-9,51,reader_next.txt,81,
9,25,checkreps.txt-9,72,main.txt,70,
9,25,checkreps.txt-9,81,readline.txt,52,
9,25,checkreps.txt-9,88,findwinner.txt,59,
9,25,checkreps.txt-9,79,readint.txt,85,
9,25,checkreps.txt-9,64,compare.txt,74,
9,25,checkreps.txt-9,27,readstuff.txt,60,
9,25,checkreps.txt-9,47,main.txt,75,
9,25,checkreps.txt-9,17,main.txt,65,
9,25,checkreps.txt-9,11,main.txt,72,
9,42,main.txt-9,78,min.txt,97,
9,42,main.txt-9,20,main.txt,64,
9,42,main.txt-9,93,min.txt,97,
9,42,main.txt-9,75,main.txt,67,
9,42,main.txt-9,99,main.txt,58,
9,42,main.txt-9,51,reader_next.txt,97,
9,42,main.txt-9,72,main.txt,70,
9,42,main.txt-9,81,readline.txt,90,
9,42,main.txt-9,88,findwinner.txt,80,
9,42,main.txt-9,79,readint.txt,97,
9,42,main.txt-9,64,compare.txt,96,
9,42,main.txt-9,27,readstuff.txt,93,
9,42,main.txt-9,47,main.txt,65,
9,42,main.txt-9,17,main.txt,74,
9,42,main.txt-9,11,main.txt,69,
9,42,main.txt-9,25,checkreps.txt,88,
9,31,main.txt-9,78,min.txt,95,
9,31,main.txt-9,20,main.txt,51,
9,31,main.txt-9,93,min.txt,95,
9,31,main.txt-9,75,main.txt,53,
9,31,main.txt-9,99,main.txt,42,
9,31,main.txt-9,51,reader_next.txt,95,
9,31,main.txt-9,72,main.txt,59,
9,31,main.txt-9,81,readline.txt,85,
9,31,main.txt-9,88,findwinner.txt,71,
9,31,main.txt-9,79,readint.txt,96,
9,31,main.txt-9,64,compare.txt,94,
9,31,main.txt-9,27,readstuff.txt,89,
9,31,main.txt-9,47,main.txt,50,
9,31,main.txt-9,17,main.txt,62,
9,31,main.txt-9,11,main.txt,58,
9,31,main.txt-9,25,checkreps.txt,82,
9,31,main.txt-9,42,main.txt,53,
9,45,main.txt-9,78,min.txt,94,
9,45,main.txt-9,20,main.txt,46,
9,45,main.txt-9,93,min.txt,95,
9,45,main.txt-9,75,main.txt,49,
9,45,main.txt-9,99,main.txt,44,
9,45,main.txt-9,51,reader_next.txt,94,
9,45,main.txt-9,72,main.txt,52,
9,45,main.txt-9,81,readline.txt,83,
9,45,main.txt-9,88,findwinner.txt,68,
9,45,main.txt-9,79,readint.txt,96,
9,45,main.txt-9,64,compare.txt,93,
9,45,main.txt-9,27,readstuff.txt,88,
9,45,main.txt-9,47,main.txt,50,
9,45,main.txt-9,17,main.txt,54,
9,45,main.txt-9,11,main.txt,52,
9,45,main.txt-9,25,checkreps.txt,80,
9,45,main.txt-9,42,main.txt,53,
9,45,main.txt-9,31,main.txt,47,
9,27,repeater.txt-9,78,min.txt,85,
9,27,repeater.txt-9,20,main.txt,63,
9,27,repeater.txt-9,93,min.txt,86,
9,27,repeater.txt-9,75,main.txt,59,
9,27,repeater.txt-9,99,main.txt,68,
9,27,repeater.txt-9,51,reader_next.txt,86,
9,27,repeater.txt-9,72,main.txt,56,
9,27,repeater.txt-9,81,readline.txt,60,
9,27,repeater.txt-9,88,findwinner.txt,56,
9,27,repeater.txt-9,79,readint.txt,89,
9,27,repeater.txt-9,64,compare.txt,84,
9,27,repeater.txt-9,27,readstuff.txt,69,
9,27,repeater.txt-9,47,main.txt,63,
9,27,repeater.txt-9,17,main.txt,53,
9,27,repeater.txt-9,11,main.txt,63,
9,27,repeater.txt-9,25,checkreps.txt,55,
9,27,repeater.txt-9,42,main.txt,83,
9,27,repeater.txt-9,31,main.txt,74,
9,27,repeater.txt-9,45,main.txt,71,
9,25,main.txt-9,78,min.txt,93,
9,25,main.txt-9,20,main.txt,43,
9,25,main.txt-9,93,min.txt,93,
9,25,main.txt-9,75,main.txt,46,
9,25,main.txt-9,99,main.txt,44,
9,25,main.txt-9,51,reader_next.txt,93,
9,25,main.txt-9,72,main.txt,47,
9,25,main.txt-9,81,readline.txt,78,
9,25,main.txt-9,88,findwinner.txt,58,
9,25,main.txt-9,79,readint.txt,95,
9,25,main.txt-9,64,compare.txt,92,
9,25,main.txt-9,27,readstuff.txt,84,
9,25,main.txt-9,47,main.txt,51,
9,25,main.txt-9,17,main.txt,45,
9,25,main.txt-9,11,main.txt,47,
9,25,main.txt-9,25,checkreps.txt,75,
9,25,main.txt-9,42,main.txt,64,
9,25,main.txt-9,31,main.txt,52,
9,25,main.txt-9,45,main.txt,43,
9,25,main.txt-9,27,repeater.txt,64,
9,93,main.txt-9,78,min.txt,93,
9,93,main.txt-9,20,main.txt,47,
9,93,main.txt-9,93,min.txt,94,
9,93,main.txt-9,75,main.txt,44,
9,93,main.txt-9,99,main.txt,38,
9,93,main.txt-9,51,reader_next.txt,94,
9,93,main.txt-9,72,main.txt,49,
9,93,main.txt-9,81,readline.txt,80,
9,93,main.txt-9,88,findwinner.txt,64,
9,93,main.txt-9,79,readint.txt,95,
9,93,main.txt-9,64,compare.txt,93,
9,93,main.txt-9,27,readstuff.txt,86,
9,93,main.txt-9,47,main.txt,42,
9,93,main.txt-9,17,main.txt,51,
9,93,main.txt-9,11,main.txt,45,
9,93,main.txt-9,25,checkreps.txt,77,
9,93,main.txt-9,42,main.txt,59,
9,93,main.txt-9,31,main.txt,45,
9,93,main.txt-9,45,main.txt,44,
9,93,main.txt-9,27,repeater.txt,68,
9,93,main.txt-9,25,main.txt,46,
9,33,get_characters.txt-9,78,min.txt,77,
9,33,get_characters.txt-9,20,main.txt,77,
9,33,get_characters.txt-9,93,min.txt,78,
9,33,get_characters.txt-9,75,main.txt,74,
9,33,get_characters.txt-9,99,main.txt,80,
9,33,get_characters.txt-9,51,reader_next.txt,79,
9,33,get_characters.txt-9,72,main.txt,71,
9,33,get_characters.txt-9,81,readline.txt,50,
9,33,get_characters.txt-9,88,findwinner.txt,62,
9,33,get_characters.txt-9,79,readint.txt,83,
9,33,get_characters.txt-9,64,compare.txt,73,
9,33,get_characters.txt-9,27,readstuff.txt,58,
9,33,get_characters.txt-9,47,main.txt,77,
9,33,get_characters.txt-9,17,main.txt,68,
9,33,get_characters.txt-9,11,main.txt,75,
9,33,get_characters.txt-9,25,checkreps.txt,44,
9,33,get_characters.txt-9,42,main.txt,89,
9,33,get_characters.txt-9,31,main.txt,83,
9,33,get_characters.txt-9,45,main.txt,81,
9,33,get_characters.txt-9,27,repeater.txt,56,
9,33,get_characters.txt-9,25,main.txt,76,
9,33,get_characters.txt-9,93,main.txt,79,
9,78,mean.txt-9,78,min.txt,40,
9,78,mean.txt-9,20,main.txt,94,
9,78,mean.txt-9,93,min.txt,35,
9,78,mean.txt-9,75,main.txt,93,
9,78,mean.txt-9,99,main.txt,95,
9,78,mean.txt-9,51,reader_next.txt,46,
9,78,mean.txt-9,72,main.txt,93,
9,78,mean.txt-9,81,readline.txt,81,
9,78,mean.txt-9,88,findwinner.txt,90,
9,78,mean.txt-9,79,readint.txt,38,
9,78,mean.txt-9,64,compare.txt,48,
9,78,mean.txt-9,27,readstuff.txt,74,
9,78,mean.txt-9,47,main.txt,94,
9,78,mean.txt-9,17,main.txt,92,
9,78,mean.txt-9,11,main.txt,93,
9,78,mean.txt-9,25,checkreps.txt,82,
9,78,mean.txt-9,42,main.txt,97,
9,78,mean.txt-9,31,main.txt,96,
9,78,mean.txt-9,45,main.txt,95,
9,78,mean.txt-9,27,repeater.txt,88,
9,78,mean.txt-9,25,main.txt,94,
9,78,mean.txt-9,93,main.txt,95,
9,78,mean.txt-9,33,get_characters.txt,80,
9,28,main.txt-9,78,min.txt,67,
9,28,main.txt-9,20,main.txt,82,
9,28,main.txt-9,93,min.txt,68,
9,28,main.txt-9,75,main.txt,79,
9,28,main.txt-9,99,main.txt,85,
9,28,main.txt-9,51,reader_next.txt,74,
9,28,main.txt-9,72,main.txt,77,
9,28,main.txt-9,81,readline.txt,53,
9,28,main.txt-9,88,findwinner.txt,75,
9,28,main.txt-9,79,readint.txt,78,
9,28,main.txt-9,64,compare.txt,69,
9,28,main.txt-9,27,readstuff.txt,51,
9,28,main.txt-9,47,main.txt,82,
9,28,main.txt-9,17,main.txt,74,
9,28,main.txt-9,11,main.txt,80,
9,28,main.txt-9,25,checkreps.txt,62,
9,28,main.txt-9,42,main.txt,92,
9,28,main.txt-9,31,main.txt,88,
9,28,main.txt-9,45,main.txt,86,
9,28,main.txt-9,27,repeater.txt,69,
9,28,main.txt-9,25,main.txt,82,
9,28,main.txt-9,93,main.txt,84,
9,28,main.txt-9,33,get_characters.txt,57,
9,28,main.txt-9,78,mean.txt,73,
9,51,nextint.txt-9,78,min.txt,74,
9,51,nextint.txt-9,20,main.txt,79,
9,51,nextint.txt-9,93,min.txt,75,
9,51,nextint.txt-9,75,main.txt,77,
9,51,nextint.txt-9,99,main.txt,82,
9,51,nextint.txt-9,51,reader_next.txt,77,
9,51,nextint.txt-9,72,main.txt,75,
9,51,nextint.txt-9,81,readline.txt,58,
9,51,nextint.txt-9,88,findwinner.txt,65,
9,51,nextint.txt-9,79,readint.txt,82,
9,51,nextint.txt-9,64,compare.txt,72,
9,51,nextint.txt-9,27,readstuff.txt,57,
9,51,nextint.txt-9,47,main.txt,79,
9,51,nextint.txt-9,17,main.txt,71,
9,51,nextint.txt-9,11,main.txt,77,
9,51,nextint.txt-9,25,checkreps.txt,47,
9,51,nextint.txt-9,42,main.txt,90,
9,51,nextint.txt-9,31,main.txt,85,
9,51,nextint.txt-9,45,main.txt,83,
9,51,nextint.txt-9,27,repeater.txt,61,
9,51,nextint.txt-9,25,main.txt,79,
9,51,nextint.txt-9,93,main.txt,81,
9,51,nextint.txt-9,33,get_characters.txt,56,
9,51,nextint.txt-9,78,mean.txt,80,
9,51,nextint.txt-9,28,main.txt,59,
9,28,can.txt-9,78,min.txt,79,
9,28,can.txt-9,20,main.txt,68,
9,28,can.txt-9,93,min.txt,81,
9,28,can.txt-9,75,main.txt,64,
9,28,can.txt-9,99,main.txt,73,
9,28,can.txt-9,51,reader_next.txt,84,
9,28,can.txt-9,72,main.txt,61,
9,28,can.txt-9,81,readline.txt,56,
9,28,can.txt-9,88,findwinner.txt,51,
9,28,can.txt-9,79,readint.txt,88,
9,28,can.txt-9,64,compare.txt,81,
9,28,can.txt-9,27,readstuff.txt,67,
9,28,can.txt-9,47,main.txt,68,
9,28,can.txt-9,17,main.txt,54,
9,28,can.txt-9,11,main.txt,65,
9,28,can.txt-9,25,checkreps.txt,49,
9,28,can.txt-9,42,main.txt,86,
9,28,can.txt-9,31,main.txt,77,
9,28,can.txt-9,45,main.txt,74,
9,28,can.txt-9,27,repeater.txt,44,
9,28,can.txt-9,25,main.txt,67,
9,28,can.txt-9,93,main.txt,72,
9,28,can.txt-9,33,get_characters.txt,52,
9,28,can.txt-9,78,mean.txt,85,
9,28,can.txt-9,28,main.txt,65,
9,28,can.txt-9,51,nextint.txt,56,
9,27,abs.txt-9,78,min.txt,34,
9,27,abs.txt-9,20,main.txt,95,
9,27,abs.txt-9,93,min.txt,30,
9,27,abs.txt-9,75,main.txt,94,
9,27,abs.txt-9,99,main.txt,96,
9,27,abs.txt-9,51,reader_next.txt,41,
9,27,abs.txt-9,72,main.txt,93,
9,27,abs.txt-9,81,readline.txt,82,
9,27,abs.txt-9,88,findwinner.txt,91,
9,27,abs.txt-9,79,readint.txt,38,
9,27,abs.txt-9,64,compare.txt,53,
9,27,abs.txt-9,27,readstuff.txt,74,
9,27,abs.txt-9,47,main.txt,95,
9,27,abs.txt-9,17,main.txt,92,
9,27,abs.txt-9,11,main.txt,94,
9,27,abs.txt-9,25,checkreps.txt,83,
9,27,abs.txt-9,42,main.txt,98,
9,27,abs.txt-9,31,main.txt,96,
9,27,abs.txt-9,45,main.txt,96,
9,27,abs.txt-9,27,repeater.txt,89,
9,27,abs.txt-9,25,main.txt,95,
9,27,abs.txt-9,93,main.txt,95,
9,27,abs.txt-9,33,get_characters.txt,82,
9,27,abs.txt-9,78,mean.txt,35,
9,27,abs.txt-9,28,main.txt,74,
9,27,abs.txt-9,51,nextint.txt,81,
9,27,abs.txt-9,28,can.txt,85,
9,16,teardown.txt-9,78,min.txt,61,
9,16,teardown.txt-9,20,main.txt,93,
9,16,teardown.txt-9,93,min.txt,61,
9,16,teardown.txt-9,75,main.txt,92,
9,16,teardown.txt-9,99,main.txt,94,
9,16,teardown.txt-9,51,reader_next.txt,57,
9,16,teardown.txt-9,72,main.txt,90,
9,16,teardown.txt-9,81,readline.txt,77,
9,16,teardown.txt-9,88,findwinner.txt,87,
9,16,teardown.txt-9,79,readint.txt,56,
9,16,teardown.txt-9,64,compare.txt,68,
9,16,teardown.txt-9,27,readstuff.txt,64,
9,16,teardown.txt-9,47,main.txt,92,
9,16,teardown.txt-9,17,main.txt,90,
9,16,teardown.txt-9,11,main.txt,91,
9,16,teardown.txt-9,25,checkreps.txt,83,
9,16,teardown.txt-9,42,main.txt,96,
9,16,teardown.txt-9,31,main.txt,95,
9,16,teardown.txt-9,45,main.txt,94,
9,16,teardown.txt-9,27,repeater.txt,85,
9,16,teardown.txt-9,25,main.txt,93,
9,16,teardown.txt-9,93,main.txt,93,
9,16,teardown.txt-9,33,get_characters.txt,80,
9,16,teardown.txt-9,78,mean.txt,62,
9,16,teardown.txt-9,28,main.txt,73,
9,16,teardown.txt-9,51,nextint.txt,79,
9,16,teardown.txt-9,28,can.txt,86,
9,16,teardown.txt-9,27,abs.txt,60,
9,53,iabs.txt-9,78,min.txt,35,
9,53,iabs.txt-9,20,main.txt,95,
9,53,iabs.txt-9,93,min.txt,30,
9,53,iabs.txt-9,75,main.txt,94,
9,53,iabs.txt-9,99,main.txt,96,
9,53,iabs.txt-9,51,reader_next.txt,41,
9,53,iabs.txt-9,72,main.txt,93,
9,53,iabs.txt-9,81,readline.txt,82,
9,53,iabs.txt-9,88,findwinner.txt,91,
9,53,iabs.txt-9,79,readint.txt,37,
9,53,iabs.txt-9,64,compare.txt,53,
9,53,iabs.txt-9,27,readstuff.txt,74,
9,53,iabs.txt-9,47,main.txt,95,
9,53,iabs.txt-9,17,main.txt,92,
9,53,iabs.txt-9,11,main.txt,94,
9,53,iabs.txt-9,25,checkreps.txt,83,
9,53,iabs.txt-9,42,main.txt,97,
9,53,iabs.txt-9,31,main.txt,96,
9,53,iabs.txt-9,45,main.txt,96,
9,53,iabs.txt-9,27,repeater.txt,89,
9,53,iabs.txt-9,25,main.txt,95,
9,53,iabs.txt-9,93,main.txt,95,
9,53,iabs.txt-9,33,get_characters.txt,82,
9,53,iabs.txt-9,78,mean.txt,35,
9,53,iabs.txt-9,28,main.txt,74,
9,53,iabs.txt-9,51,nextint.txt,81,
9,53,iabs.txt-9,28,can.txt,86,
9,53,iabs.txt-9,27,abs.txt,4,
9,53,iabs.txt-9,16,teardown.txt,60,
9,66,main.txt-9,78,min.txt,91,
9,66,main.txt-9,20,main.txt,50,
9,66,main.txt-9,93,min.txt,92,
9,66,main.txt-9,75,main.txt,44,
9,66,main.txt-9,99,main.txt,50,
9,66,main.txt-9,51,reader_next.txt,92,
9,66,main.txt-9,72,main.txt,49,
9,66,main.txt-9,81,readline.txt,73,
9,66,main.txt-9,88,findwinner.txt,60,
9,66,main.txt-9,79,readint.txt,93,
9,66,main.txt-9,64,compare.txt,90,
9,66,main.txt-9,27,readstuff.txt,81,
9,66,main.txt-9,47,main.txt,27,
9,66,main.txt-9,17,main.txt,50,
9,66,main.txt-9,11,main.txt,48,
9,66,main.txt-9,25,checkreps.txt,71,
9,66,main.txt-9,42,main.txt,70,
9,66,main.txt-9,31,main.txt,57,
9,66,main.txt-9,45,main.txt,56,
9,66,main.txt-9,27,repeater.txt,59,
9,66,main.txt-9,25,main.txt,52,
9,66,main.txt-9,93,main.txt,44,
9,66,main.txt-9,33,get_characters.txt,72,
9,66,main.txt-9,78,mean.txt,93,
9,66,main.txt-9,28,main.txt,78,
9,66,main.txt-9,51,nextint.txt,75,
9,66,main.txt-9,28,can.txt,62,
9,66,main.txt-9,27,abs.txt,93,
9,66,main.txt-9,16,teardown.txt,91,
9,66,main.txt-9,53,iabs.txt,93,
9,79,factorial.txt-9,78,min.txt,51,
9,79,factorial.txt-9,20,main.txt,90,
9,79,factorial.txt-9,93,min.txt,52,
9,79,factorial.txt-9,75,main.txt,88,
9,79,factorial.txt-9,99,main.txt,91,
9,79,factorial.txt-9,51,reader_next.txt,55,
9,79,factorial.txt-9,72,main.txt,87,
9,79,factorial.txt-9,81,readline.txt,67,
9,79,factorial.txt-9,88,findwinner.txt,82,
9,79,factorial.txt-9,79,readint.txt,64,
9,79,factorial.txt-9,64,compare.txt,58,
9,79,factorial.txt-9,27,readstuff.txt,56,
9,79,factorial.txt-9,47,main.txt,89,
9,79,factorial.txt-9,17,main.txt,86,
9,79,factorial.txt-9,11,main.txt,88,
9,79,factorial.txt-9,25,checkreps.txt,70,
9,79,factorial.txt-9,42,main.txt,95,
9,79,factorial.txt-9,31,main.txt,93,
9,79,factorial.txt-9,45,main.txt,92,
9,79,factorial.txt-9,27,repeater.txt,79,
9,79,factorial.txt-9,25,main.txt,90,
9,79,factorial.txt-9,93,main.txt,91,
9,79,factorial.txt-9,33,get_characters.txt,68,
9,79,factorial.txt-9,78,mean.txt,59,
9,79,factorial.txt-9,28,main.txt,56,
9,79,factorial.txt-9,51,nextint.txt,65,
9,79,factorial.txt-9,28,can.txt,74,
9,79,factorial.txt-9,27,abs.txt,58,
9,79,factorial.txt-9,16,teardown.txt,66,
9,79,factorial.txt-9,53,iabs.txt,58,
9,79,factorial.txt-9,66,main.txt,88,
9,51,solve.txt-9,78,min.txt,88,
9,51,solve.txt-9,20,main.txt,58,
9,51,solve.txt-9,93,min.txt,89,
9,51,solve.txt-9,75,main.txt,56,
9,51,solve.txt-9,99,main.txt,62,
9,51,solve.txt-9,51,reader_next.txt,89,
9,51,solve.txt-9,72,main.txt,52,
9,51,solve.txt-9,81,readline.txt,65,
9,51,solve.txt-9,88,findwinner.txt,48,
9,51,solve.txt-9,79,readint.txt,92,
9,51,solve.txt-9,64,compare.txt,87,
9,51,solve.txt-9,27,readstuff.txt,75,
9,51,solve.txt-9,47,main.txt,59,
9,51,solve.txt-9,17,main.txt,50,
9,51,solve.txt-9,11,main.txt,58,
9,51,solve.txt-9,25,checkreps.txt,62,
9,51,solve.txt-9,42,main.txt,79,
9,51,solve.txt-9,31,main.txt,69,
9,51,solve.txt-9,45,main.txt,65,
9,51,solve.txt-9,27,repeater.txt,49,
9,51,solve.txt-9,25,main.txt,57,
9,51,solve.txt-9,93,main.txt,60,
9,51,solve.txt-9,33,get_characters.txt,64,
9,51,solve.txt-9,78,mean.txt,91,
9,51,solve.txt-9,28,main.txt,75,
9,51,solve.txt-9,51,nextint.txt,66,
9,51,solve.txt-9,28,can.txt,49,
9,51,solve.txt-9,27,abs.txt,91,
9,51,solve.txt-9,16,teardown.txt,88,
9,51,solve.txt-9,53,iabs.txt,91,
9,51,solve.txt-9,66,main.txt,54,
9,51,solve.txt-9,79,factorial.txt,83,
9,89,comparator.txt-9,78,min.txt,56,
9,89,comparator.txt-9,20,main.txt,91,
9,89,comparator.txt-9,93,min.txt,56,
9,89,comparator.txt-9,75,main.txt,89,
9,89,comparator.txt-9,99,main.txt,92,
9,89,comparator.txt-9,51,reader_next.txt,58,
9,89,comparator.txt-9,72,main.txt,88,
9,89,comparator.txt-9,81,readline.txt,71,
9,89,comparator.txt-9,88,findwinner.txt,83,
9,89,comparator.txt-9,79,readint.txt,63,
9,89,comparator.txt-9,64,compare.txt,34,
9,89,comparator.txt-9,27,readstuff.txt,63,
9,89,comparator.txt-9,47,main.txt,90,
9,89,comparator.txt-9,17,main.txt,87,
9,89,comparator.txt-9,11,main.txt,89,
9,89,comparator.txt-9,25,checkreps.txt,73,
9,89,comparator.txt-9,42,main.txt,95,
9,89,comparator.txt-9,31,main.txt,93,
9,89,comparator.txt-9,45,main.txt,92,
9,89,comparator.txt-9,27,repeater.txt,83,
9,89,comparator.txt-9,25,main.txt,91,
9,89,comparator.txt-9,93,main.txt,92,
9,89,comparator.txt-9,33,get_characters.txt,70,
9,89,comparator.txt-9,78,mean.txt,56,
9,89,comparator.txt-9,28,main.txt,67,
9,89,comparator.txt-9,51,nextint.txt,69,
9,89,comparator.txt-9,28,can.txt,81,
9,89,comparator.txt-9,27,abs.txt,60,
9,89,comparator.txt-9,16,teardown.txt,64,
9,89,comparator.txt-9,53,iabs.txt,60,
9,89,comparator.txt-9,66,main.txt,89,
9,89,comparator.txt-9,79,factorial.txt,64,
9,89,comparator.txt-9,51,solve.txt,86,
9,72,comp.txt-9,78,min.txt,39,
9,72,comp.txt-9,20,main.txt,92,
9,72,comp.txt-9,93,min.txt,43,
9,72,comp.txt-9,75,main.txt,91,
9,72,comp.txt-9,99,main.txt,93,
9,72,comp.txt-9,51,reader_next.txt,57,
9,72,comp.txt-9,72,main.txt,90,
9,72,comp.txt-9,81,readline.txt,74,
9,72,comp.txt-9,88,findwinner.txt,85,
9,72,comp.txt-9,79,readint.txt,58,
9,72,comp.txt-9,64,compare.txt,3,
9,72,comp.txt-9,27,readstuff.txt,65,
9,72,comp.txt-9,47,main.txt,92,
9,72,comp.txt-9,17,main.txt,89,
9,72,comp.txt-9,11,main.txt,91,
9,72,comp.txt-9,25,checkreps.txt,75,
9,72,comp.txt-9,42,main.txt,96,
9,72,comp.txt-9,31,main.txt,94,
9,72,comp.txt-9,45,main.txt,93,
9,72,comp.txt-9,27,repeater.txt,84,
9,72,comp.txt-9,25,main.txt,92,
9,72,comp.txt-9,93,main.txt,93,
9,72,comp.txt-9,33,get_characters.txt,74,
9,72,comp.txt-9,78,mean.txt,48,
9,72,comp.txt-9,28,main.txt,68,
9,72,comp.txt-9,51,nextint.txt,72,
9,72,comp.txt-9,28,can.txt,80,
9,72,comp.txt-9,27,abs.txt,53,
9,72,comp.txt-9,16,teardown.txt,68,
9,72,comp.txt-9,53,iabs.txt,53,
9,72,comp.txt-9,66,main.txt,90,
9,72,comp.txt-9,79,factorial.txt,58,
9,72,comp.txt-9,51,solve.txt,87,
9,72,comp.txt-9,89,comparator.txt,35,
9,79,main.txt-9,78,min.txt,97,
9,79,main.txt-9,20,main.txt,67,
9,79,main.txt-9,93,min.txt,97,
9,79,main.txt-9,75,main.txt,70,
9,79,main.txt-9,99,main.txt,61,
9,79,main.txt-9,51,reader_next.txt,97,
9,79,main.txt-9,72,main.txt,72,
9,79,main.txt-9,81,readline.txt,90,
9,79,main.txt-9,88,findwinner.txt,81,
9,79,main.txt-9,79,readint.txt,97,
9,79,main.txt-9,64,compare.txt,96,
9,79,main.txt-9,27,readstuff.txt,93,
9,79,main.txt-9,47,main.txt,67,
