Study-Object,Files,Methods,Files,Methods,LevenDistance
11,68,digit.txt-11,59,power.txt,61,
11,68,digit.txt-11,93,countdig.txt,58,
11,68,digit.txt-11,21,rotate.txt,46,
11,41,generate.txt-11,11,next.txt,53,
11,41,generate.txt-11,54,find_all.txt,51,
11,41,generate.txt-11,59,main.txt,81,
11,41,generate.txt-11,70,countdigit.txt,51,
11,41,generate.txt-11,69,revstr.txt,59,
11,41,generate.txt-11,02,verificapar.txt,48,
11,41,generate.txt-11,37,solve.txt,55,
11,41,generate.txt-11,64,ecrire_resultats.txt,49,
11,41,generate.txt-11,59,power.txt,49,
11,41,generate.txt-11,93,countdig.txt,50,
11,41,generate.txt-11,21,rotate.txt,57,
11,41,generate.txt-11,68,digit.txt,53,
11,92,list_find.txt-11,11,next.txt,62,
11,92,list_find.txt-11,54,find_all.txt,55,
11,92,list_find.txt-11,59,main.txt,81,
11,92,list_find.txt-11,70,countdigit.txt,57,
11,92,list_find.txt-11,69,revstr.txt,67,
11,92,list_find.txt-11,02,verificapar.txt,55,
11,92,list_find.txt-11,37,solve.txt,63,
11,92,list_find.txt-11,64,ecrire_resultats.txt,54,
11,92,list_find.txt-11,59,power.txt,57,
11,92,list_find.txt-11,93,countdig.txt,60,
11,92,list_find.txt-11,21,rotate.txt,61,
11,92,list_find.txt-11,68,digit.txt,55,
11,92,list_find.txt-11,41,generate.txt,50,
11,76,main.txt-11,11,next.txt,64,
11,76,main.txt-11,54,find_all.txt,78,
11,76,main.txt-11,59,main.txt,35,
11,76,main.txt-11,70,countdigit.txt,88,
11,76,main.txt-11,69,revstr.txt,73,
11,76,main.txt-11,02,verificapar.txt,66,
11,76,main.txt-11,37,solve.txt,61,
11,76,main.txt-11,64,ecrire_resultats.txt,84,
11,76,main.txt-11,59,power.txt,85,
11,76,main.txt-11,93,countdig.txt,87,
11,76,main.txt-11,21,rotate.txt,79,
11,76,main.txt-11,68,digit.txt,83,
11,76,main.txt-11,41,generate.txt,79,
11,76,main.txt-11,92,list_find.txt,81,
11,43,compute.txt-11,11,next.txt,51,
11,43,compute.txt-11,54,find_all.txt,47,
11,43,compute.txt-11,59,main.txt,76,
11,43,compute.txt-11,70,countdigit.txt,58,
11,43,compute.txt-11,69,revstr.txt,60,
11,43,compute.txt-11,02,verificapar.txt,43,
11,43,compute.txt-11,37,solve.txt,46,
11,43,compute.txt-11,64,ecrire_resultats.txt,57,
11,43,compute.txt-11,59,power.txt,51,
11,43,compute.txt-11,93,countdig.txt,57,
11,43,compute.txt-11,21,rotate.txt,51,
11,43,compute.txt-11,68,digit.txt,51,
11,43,compute.txt-11,41,generate.txt,39,
11,43,compute.txt-11,92,list_find.txt,49,
11,43,compute.txt-11,76,main.txt,74,
11,71,no_digits.txt-11,11,next.txt,71,
11,71,no_digits.txt-11,54,find_all.txt,58,
11,71,no_digits.txt-11,59,main.txt,88,
11,71,no_digits.txt-11,70,countdigit.txt,5,
11,71,no_digits.txt-11,69,revstr.txt,70,
11,71,no_digits.txt-11,02,verificapar.txt,70,
11,71,no_digits.txt-11,37,solve.txt,75,
11,71,no_digits.txt-11,64,ecrire_resultats.txt,44,
11,71,no_digits.txt-11,59,power.txt,41,
11,71,no_digits.txt-11,93,countdig.txt,24,
11,71,no_digits.txt-11,21,rotate.txt,64,
11,71,no_digits.txt-11,68,digit.txt,56,
11,71,no_digits.txt-11,41,generate.txt,51,
11,71,no_digits.txt-11,92,list_find.txt,57,
11,71,no_digits.txt-11,76,main.txt,88,
11,71,no_digits.txt-11,43,compute.txt,58,
11,92,list_add.txt-11,11,next.txt,79,
11,92,list_add.txt-11,54,find_all.txt,67,
11,92,list_add.txt-11,59,main.txt,90,
11,92,list_add.txt-11,70,countdigit.txt,62,
11,92,list_add.txt-11,69,revstr.txt,73,
11,92,list_add.txt-11,02,verificapar.txt,77,
11,92,list_add.txt-11,37,solve.txt,81,
11,92,list_add.txt-11,64,ecrire_resultats.txt,63,
11,92,list_add.txt-11,59,power.txt,69,
11,92,list_add.txt-11,93,countdig.txt,70,
11,92,list_add.txt-11,21,rotate.txt,67,
11,92,list_add.txt-11,68,digit.txt,67,
11,92,list_add.txt-11,41,generate.txt,66,
11,92,list_add.txt-11,92,list_find.txt,57,
11,92,list_add.txt-11,76,main.txt,90,
11,92,list_add.txt-11,43,compute.txt,72,
11,92,list_add.txt-11,71,no_digits.txt,61,
11,93,countno.txt-11,11,next.txt,61,
11,93,countno.txt-11,54,find_all.txt,66,
11,93,countno.txt-11,59,main.txt,53,
11,93,countno.txt-11,70,countdigit.txt,82,
11,93,countno.txt-11,69,revstr.txt,63,
11,93,countno.txt-11,02,verificapar.txt,51,
11,93,countno.txt-11,37,solve.txt,48,
11,93,countno.txt-11,64,ecrire_resultats.txt,77,
11,93,countno.txt-11,59,power.txt,78,
11,93,countno.txt-11,93,countdig.txt,80,
11,93,countno.txt-11,21,rotate.txt,69,
11,93,countno.txt-11,68,digit.txt,75,
11,93,countno.txt-11,41,generate.txt,69,
11,93,countno.txt-11,92,list_find.txt,72,
11,93,countno.txt-11,76,main.txt,50,
11,93,countno.txt-11,43,compute.txt,61,
11,93,countno.txt-11,71,no_digits.txt,82,
11,93,countno.txt-11,92,list_add.txt,84,
11,26,npair.txt-11,11,next.txt,53,
11,26,npair.txt-11,54,find_all.txt,54,
11,26,npair.txt-11,59,main.txt,67,
11,26,npair.txt-11,70,countdigit.txt,72,
11,26,npair.txt-11,69,revstr.txt,64,
11,26,npair.txt-11,02,verificapar.txt,35,
11,26,npair.txt-11,37,solve.txt,34,
11,26,npair.txt-11,64,ecrire_resultats.txt,69,
11,26,npair.txt-11,59,power.txt,66,
11,26,npair.txt-11,93,countdig.txt,71,
11,26,npair.txt-11,21,rotate.txt,56,
11,26,npair.txt-11,68,digit.txt,59,
11,26,npair.txt-11,41,generate.txt,51,
11,26,npair.txt-11,92,list_find.txt,60,
11,26,npair.txt-11,76,main.txt,64,
11,26,npair.txt-11,43,compute.txt,41,
11,26,npair.txt-11,71,no_digits.txt,72,
11,26,npair.txt-11,92,list_add.txt,80,
11,26,npair.txt-11,93,countno.txt,51,
11,92,list_free.txt-11,11,next.txt,66,
11,92,list_free.txt-11,54,find_all.txt,52,
11,92,list_free.txt-11,59,main.txt,84,
11,92,list_free.txt-11,70,countdigit.txt,53,
11,92,list_free.txt-11,69,revstr.txt,63,
11,92,list_free.txt-11,02,verificapar.txt,63,
11,92,list_free.txt-11,37,solve.txt,68,
11,92,list_free.txt-11,64,ecrire_resultats.txt,50,
11,92,list_free.txt-11,59,power.txt,54,
11,92,list_free.txt-11,93,countdig.txt,56,
11,92,list_free.txt-11,21,rotate.txt,63,
11,92,list_free.txt-11,68,digit.txt,63,
11,92,list_free.txt-11,41,generate.txt,52,
11,92,list_free.txt-11,92,list_find.txt,31,
11,92,list_free.txt-11,76,main.txt,84,
11,92,list_free.txt-11,43,compute.txt,55,
11,92,list_free.txt-11,71,no_digits.txt,53,
11,92,list_free.txt-11,92,list_add.txt,56,
11,92,list_free.txt-11,93,countno.txt,76,
11,92,list_free.txt-11,26,npair.txt,67,
11,81,main.txt-11,11,next.txt,49,
11,81,main.txt-11,54,find_all.txt,59,
11,81,main.txt-11,59,main.txt,58,
11,81,main.txt-11,70,countdigit.txt,75,
11,81,main.txt-11,69,revstr.txt,59,
11,81,main.txt-11,02,verificapar.txt,42,
11,81,main.txt-11,37,solve.txt,48,
11,81,main.txt-11,64,ecrire_resultats.txt,70,
11,81,main.txt-11,59,power.txt,70,
11,81,main.txt-11,93,countdig.txt,74,
11,81,main.txt-11,21,rotate.txt,63,
11,81,main.txt-11,68,digit.txt,69,
11,81,main.txt-11,41,generate.txt,58,
11,81,main.txt-11,92,list_find.txt,65,
11,81,main.txt-11,76,main.txt,57,
11,81,main.txt-11,43,compute.txt,50,
11,81,main.txt-11,71,no_digits.txt,76,
11,81,main.txt-11,92,list_add.txt,82,
11,81,main.txt-11,93,countno.txt,47,
11,81,main.txt-11,26,npair.txt,47,
11,81,main.txt-11,92,list_free.txt,69,
11,33,solve.txt-11,11,next.txt,50,
11,33,solve.txt-11,54,find_all.txt,57,
11,33,solve.txt-11,59,main.txt,63,
11,33,solve.txt-11,70,countdigit.txt,73,
11,33,solve.txt-11,69,revstr.txt,60,
11,33,solve.txt-11,02,verificapar.txt,36,
11,33,solve.txt-11,37,solve.txt,34,
11,33,solve.txt-11,64,ecrire_resultats.txt,71,
11,33,solve.txt-11,59,power.txt,67,
11,33,solve.txt-11,93,countdig.txt,71,
11,33,solve.txt-11,21,rotate.txt,61,
11,33,solve.txt-11,68,digit.txt,65,
11,33,solve.txt-11,41,generate.txt,55,
11,33,solve.txt-11,92,list_find.txt,63,
11,33,solve.txt-11,76,main.txt,61,
11,33,solve.txt-11,43,compute.txt,43,
11,33,solve.txt-11,71,no_digits.txt,74,
11,33,solve.txt-11,92,list_add.txt,81,
11,33,solve.txt-11,93,countno.txt,54,
11,33,solve.txt-11,26,npair.txt,38,
11,33,solve.txt-11,92,list_free.txt,68,
11,33,solve.txt-11,81,main.txt,39,
11,43,shift.txt-11,11,next.txt,64,
11,43,shift.txt-11,54,find_all.txt,52,
11,43,shift.txt-11,59,main.txt,85,
11,43,shift.txt-11,70,countdigit.txt,40,
11,43,shift.txt-11,69,revstr.txt,62,
11,43,shift.txt-11,02,verificapar.txt,59,
11,43,shift.txt-11,37,solve.txt,66,
11,43,shift.txt-11,64,ecrire_resultats.txt,65,
11,43,shift.txt-11,59,power.txt,47,
11,43,shift.txt-11,93,countdig.txt,46,
11,43,shift.txt-11,21,rotate.txt,53,
11,43,shift.txt-11,68,digit.txt,54,
11,43,shift.txt-11,41,generate.txt,51,
11,43,shift.txt-11,92,list_find.txt,54,
11,43,shift.txt-11,76,main.txt,84,
11,43,shift.txt-11,43,compute.txt,50,
11,43,shift.txt-11,71,no_digits.txt,38,
11,43,shift.txt-11,92,list_add.txt,61,
11,43,shift.txt-11,93,countno.txt,76,
11,43,shift.txt-11,26,npair.txt,62,
11,43,shift.txt-11,92,list_free.txt,56,
11,43,shift.txt-11,81,main.txt,68,
11,43,shift.txt-11,33,solve.txt,64,
11,52,solve.txt-11,11,next.txt,65,
11,52,solve.txt-11,54,find_all.txt,72,
11,52,solve.txt-11,59,main.txt,55,
11,52,solve.txt-11,70,countdigit.txt,86,
11,52,solve.txt-11,69,revstr.txt,74,
11,52,solve.txt-11,02,verificapar.txt,58,
11,52,solve.txt-11,37,solve.txt,49,
11,52,solve.txt-11,64,ecrire_resultats.txt,84,
11,52,solve.txt-11,59,power.txt,82,
11,52,solve.txt-11,93,countdig.txt,84,
11,52,solve.txt-11,21,rotate.txt,76,
11,52,solve.txt-11,68,digit.txt,79,
11,52,solve.txt-11,41,generate.txt,76,
11,52,solve.txt-11,92,list_find.txt,78,
11,52,solve.txt-11,76,main.txt,50,
11,52,solve.txt-11,43,compute.txt,70,
11,52,solve.txt-11,71,no_digits.txt,86,
11,52,solve.txt-11,92,list_add.txt,89,
11,52,solve.txt-11,93,countno.txt,50,
11,52,solve.txt-11,26,npair.txt,56,
11,52,solve.txt-11,92,list_free.txt,81,
11,52,solve.txt-11,81,main.txt,56,
11,52,solve.txt-11,33,solve.txt,55,
11,52,solve.txt-11,43,shift.txt,81,
11,66,scan.txt-11,11,next.txt,62,
11,66,scan.txt-11,54,find_all.txt,46,
11,66,scan.txt-11,59,main.txt,84,
11,66,scan.txt-11,70,countdigit.txt,42,
11,66,scan.txt-11,69,revstr.txt,60,
11,66,scan.txt-11,02,verificapar.txt,61,
11,66,scan.txt-11,37,solve.txt,67,
11,66,scan.txt-11,64,ecrire_resultats.txt,56,
11,66,scan.txt-11,59,power.txt,54,
11,66,scan.txt-11,93,countdig.txt,51,
11,66,scan.txt-11,21,rotate.txt,54,
11,66,scan.txt-11,68,digit.txt,57,
11,66,scan.txt-11,41,generate.txt,50,
11,66,scan.txt-11,92,list_find.txt,53,
11,66,scan.txt-11,76,main.txt,83,
11,66,scan.txt-11,43,compute.txt,49,
11,66,scan.txt-11,71,no_digits.txt,42,
11,66,scan.txt-11,92,list_add.txt,67,
11,66,scan.txt-11,93,countno.txt,75,
11,66,scan.txt-11,26,npair.txt,64,
11,66,scan.txt-11,92,list_free.txt,49,
11,66,scan.txt-11,81,main.txt,66,
11,66,scan.txt-11,33,solve.txt,65,
11,66,scan.txt-11,43,shift.txt,42,
11,66,scan.txt-11,52,solve.txt,81,
11,60,main.txt-11,11,next.txt,55,
11,60,main.txt-11,54,find_all.txt,72,
11,60,main.txt-11,59,main.txt,47,
11,60,main.txt-11,70,countdigit.txt,84,
11,60,main.txt-11,69,revstr.txt,71,
11,60,main.txt-11,02,verificapar.txt,56,
11,60,main.txt-11,37,solve.txt,49,
11,60,main.txt-11,64,ecrire_resultats.txt,81,
11,60,main.txt-11,59,power.txt,80,
11,60,main.txt-11,93,countdig.txt,83,
11,60,main.txt-11,21,rotate.txt,75,
11,60,main.txt-11,68,digit.txt,77,
11,60,main.txt-11,41,generate.txt,73,
11,60,main.txt-11,92,list_find.txt,76,
11,60,main.txt-11,76,main.txt,40,
11,60,main.txt-11,43,compute.txt,67,
11,60,main.txt-11,71,no_digits.txt,85,
11,60,main.txt-11,92,list_add.txt,88,
11,60,main.txt-11,93,countno.txt,51,
11,60,main.txt-11,26,npair.txt,52,
11,60,main.txt-11,92,list_free.txt,79,
11,60,main.txt-11,81,main.txt,44,
11,60,main.txt-11,33,solve.txt,49,
11,60,main.txt-11,43,shift.txt,79,
11,60,main.txt-11,52,solve.txt,44,
11,60,main.txt-11,66,scan.txt,78,
11,37,main.txt-11,11,next.txt,49,
11,37,main.txt-11,54,find_all.txt,57,
11,37,main.txt-11,59,main.txt,73,
11,37,main.txt-11,70,countdigit.txt,62,
11,37,main.txt-11,69,revstr.txt,59,
11,37,main.txt-11,02,verificapar.txt,59,
11,37,main.txt-11,37,solve.txt,62,
11,37,main.txt-11,64,ecrire_resultats.txt,53,
11,37,main.txt-11,59,power.txt,60,
11,37,main.txt-11,93,countdig.txt,59,
11,37,main.txt-11,21,rotate.txt,60,
11,37,main.txt-11,68,digit.txt,66,
11,37,main.txt-11,41,generate.txt,58,
11,37,main.txt-11,92,list_find.txt,60,
11,37,main.txt-11,76,main.txt,72,
11,37,main.txt-11,43,compute.txt,59,
11,37,main.txt-11,71,no_digits.txt,62,
11,37,main.txt-11,92,list_add.txt,74,
11,37,main.txt-11,93,countno.txt,67,
11,37,main.txt-11,26,npair.txt,61,
11,37,main.txt-11,92,list_free.txt,60,
11,37,main.txt-11,81,main.txt,51,
11,37,main.txt-11,33,solve.txt,59,
11,37,main.txt-11,43,shift.txt,58,
11,37,main.txt-11,52,solve.txt,77,
11,37,main.txt-11,66,scan.txt,50,
11,37,main.txt-11,60,main.txt,64,
11,67,recycle_number.txt-11,11,next.txt,54,
11,67,recycle_number.txt-11,54,find_all.txt,68,
11,67,recycle_number.txt-11,59,main.txt,54,
11,67,recycle_number.txt-11,70,countdigit.txt,82,
11,67,recycle_number.txt-11,69,revstr.txt,69,
11,67,recycle_number.txt-11,02,verificapar.txt,48,
11,67,recycle_number.txt-11,37,solve.txt,43,
11,67,recycle_number.txt-11,64,ecrire_resultats.txt,79,
11,67,recycle_number.txt-11,59,power.txt,77,
11,67,recycle_number.txt-11,93,countdig.txt,80,
11,67,recycle_number.txt-11,21,rotate.txt,70,
11,67,recycle_number.txt-11,68,digit.txt,74,
11,67,recycle_number.txt-11,41,generate.txt,69,
11,67,recycle_number.txt-11,92,list_find.txt,72,
11,67,recycle_number.txt-11,76,main.txt,46,
11,67,recycle_number.txt-11,43,compute.txt,61,
11,67,recycle_number.txt-11,71,no_digits.txt,82,
11,67,recycle_number.txt-11,92,list_add.txt,85,
11,67,recycle_number.txt-11,93,countno.txt,51,
11,67,recycle_number.txt-11,26,npair.txt,47,
11,67,recycle_number.txt-11,92,list_free.txt,77,
11,67,recycle_number.txt-11,81,main.txt,49,
11,67,recycle_number.txt-11,33,solve.txt,45,
11,67,recycle_number.txt-11,43,shift.txt,76,
11,67,recycle_number.txt-11,52,solve.txt,44,
11,67,recycle_number.txt-11,66,scan.txt,76,
11,67,recycle_number.txt-11,60,main.txt,36,
11,67,recycle_number.txt-11,37,main.txt,68,
11,67,main.txt-11,11,next.txt,57,
11,67,main.txt-11,54,find_all.txt,68,
11,67,main.txt-11,59,main.txt,49,
11,67,main.txt-11,70,countdigit.txt,81,
11,67,main.txt-11,69,revstr.txt,62,
11,67,main.txt-11,02,verificapar.txt,56,
11,67,main.txt-11,37,solve.txt,60,
11,67,main.txt-11,64,ecrire_resultats.txt,74,
11,67,main.txt-11,59,power.txt,77,
11,67,main.txt-11,93,countdig.txt,80,
11,67,main.txt-11,21,rotate.txt,71,
11,67,main.txt-11,68,digit.txt,77,
11,67,main.txt-11,41,generate.txt,69,
11,67,main.txt-11,92,list_find.txt,71,
11,67,main.txt-11,76,main.txt,48,
11,67,main.txt-11,43,compute.txt,65,
11,67,main.txt-11,71,no_digits.txt,81,
11,67,main.txt-11,92,list_add.txt,84,
11,67,main.txt-11,93,countno.txt,55,
11,67,main.txt-11,26,npair.txt,59,
11,67,main.txt-11,92,list_free.txt,74,
11,67,main.txt-11,81,main.txt,48,
11,67,main.txt-11,33,solve.txt,58,
11,67,main.txt-11,43,shift.txt,76,
11,67,main.txt-11,52,solve.txt,62,
11,67,main.txt-11,66,scan.txt,73,
11,67,main.txt-11,60,main.txt,55,
11,67,main.txt-11,37,main.txt,63,
11,67,main.txt-11,67,recycle_number.txt,63,
11,54,clear.txt-11,11,next.txt,85,
11,54,clear.txt-11,54,find_all.txt,80,
11,54,clear.txt-11,59,main.txt,94,
11,54,clear.txt-11,70,countdigit.txt,62,
11,54,clear.txt-11,69,revstr.txt,82,
11,54,clear.txt-11,02,verificapar.txt,85,
11,54,clear.txt-11,37,solve.txt,87,
11,54,clear.txt-11,64,ecrire_resultats.txt,67,
11,54,clear.txt-11,59,power.txt,74,
11,54,clear.txt-11,93,countdig.txt,68,
11,54,clear.txt-11,21,rotate.txt,79,
11,54,clear.txt-11,68,digit.txt,76,
11,54,clear.txt-11,41,generate.txt,75,
11,54,clear.txt-11,92,list_find.txt,78,
11,54,clear.txt-11,76,main.txt,93,
11,54,clear.txt-11,43,compute.txt,80,
11,54,clear.txt-11,71,no_digits.txt,62,
11,54,clear.txt-11,92,list_add.txt,62,
11,54,clear.txt-11,93,countno.txt,90,
11,54,clear.txt-11,26,npair.txt,86,
11,54,clear.txt-11,92,list_free.txt,74,
11,54,clear.txt-11,81,main.txt,87,
11,54,clear.txt-11,33,solve.txt,86,
11,54,clear.txt-11,43,shift.txt,71,
11,54,clear.txt-11,52,solve.txt,93,
11,54,clear.txt-11,66,scan.txt,70,
11,54,clear.txt-11,60,main.txt,92,
11,54,clear.txt-11,37,main.txt,79,
11,54,clear.txt-11,67,recycle_number.txt,91,
11,54,clear.txt-11,67,main.txt,90,
11,15,num_digits.txt-11,11,next.txt,71,
11,15,num_digits.txt-11,54,find_all.txt,58,
11,15,num_digits.txt-11,59,main.txt,88,
11,15,num_digits.txt-11,70,countdigit.txt,4,
11,15,num_digits.txt-11,69,revstr.txt,71,
11,15,num_digits.txt-11,02,verificapar.txt,69,
11,15,num_digits.txt-11,37,solve.txt,75,
11,15,num_digits.txt-11,64,ecrire_resultats.txt,44,
11,15,num_digits.txt-11,59,power.txt,42,
11,15,num_digits.txt-11,93,countdig.txt,25,
11,15,num_digits.txt-11,21,rotate.txt,65,
11,15,num_digits.txt-11,68,digit.txt,56,
11,15,num_digits.txt-11,41,generate.txt,51,
11,15,num_digits.txt-11,92,list_find.txt,57,
11,15,num_digits.txt-11,76,main.txt,88,
11,15,num_digits.txt-11,43,compute.txt,58,
11,15,num_digits.txt-11,71,no_digits.txt,3,
11,15,num_digits.txt-11,92,list_add.txt,61,
11,15,num_digits.txt-11,93,countno.txt,82,
11,15,num_digits.txt-11,26,npair.txt,72,
11,15,num_digits.txt-11,92,list_free.txt,53,
11,15,num_digits.txt-11,81,main.txt,76,
11,15,num_digits.txt-11,33,solve.txt,73,
11,15,num_digits.txt-11,43,shift.txt,40,
11,15,num_digits.txt-11,52,solve.txt,86,
11,15,num_digits.txt-11,66,scan.txt,43,
11,15,num_digits.txt-11,60,main.txt,84,
11,15,num_digits.txt-11,37,main.txt,62,
11,15,num_digits.txt-11,67,recycle_number.txt,82,
11,15,num_digits.txt-11,67,main.txt,81,
11,15,num_digits.txt-11,54,clear.txt,63,
11,12,d.txt-11,11,next.txt,67,
11,12,d.txt-11,54,find_all.txt,52,
11,12,d.txt-11,59,main.txt,87,
11,12,d.txt-11,70,countdigit.txt,26,
11,12,d.txt-11,69,revstr.txt,64,
11,12,d.txt-11,02,verificapar.txt,65,
11,12,d.txt-11,37,solve.txt,70,
11,12,d.txt-11,64,ecrire_resultats.txt,46,
11,12,d.txt-11,59,power.txt,43,
11,12,d.txt-11,93,countdig.txt,42,
11,12,d.txt-11,21,rotate.txt,58,
11,12,d.txt-11,68,digit.txt,57,
11,12,d.txt-11,41,generate.txt,47,
11,12,d.txt-11,92,list_find.txt,51,
11,12,d.txt-11,76,main.txt,86,
11,12,d.txt-11,43,compute.txt,54,
11,12,d.txt-11,71,no_digits.txt,26,
11,12,d.txt-11,92,list_add.txt,60,
11,12,d.txt-11,93,countno.txt,79,
11,12,d.txt-11,26,npair.txt,68,
11,12,d.txt-11,92,list_free.txt,47,
11,12,d.txt-11,81,main.txt,72,
11,12,d.txt-11,33,solve.txt,69,
11,12,d.txt-11,43,shift.txt,38,
11,12,d.txt-11,52,solve.txt,84,
11,12,d.txt-11,66,scan.txt,39,
11,12,d.txt-11,60,main.txt,82,
11,12,d.txt-11,37,main.txt,57,
11,12,d.txt-11,67,recycle_number.txt,79,
11,12,d.txt-11,67,main.txt,79,
11,12,d.txt-11,54,clear.txt,67,
11,12,d.txt-11,15,num_digits.txt,26,
11,05,main.txt-11,11,next.txt,59,
11,05,main.txt-11,54,find_all.txt,70,
11,05,main.txt-11,59,main.txt,51,
11,05,main.txt-11,70,countdigit.txt,83,
11,05,main.txt-11,69,revstr.txt,64,
11,05,main.txt-11,02,verificapar.txt,55,
11,05,main.txt-11,37,solve.txt,52,
11,05,main.txt-11,64,ecrire_resultats.txt,77,
11,05,main.txt-11,59,power.txt,78,
11,05,main.txt-11,93,countdig.txt,81,
11,05,main.txt-11,21,rotate.txt,71,
11,05,main.txt-11,68,digit.txt,77,
11,05,main.txt-11,41,generate.txt,70,
11,05,main.txt-11,92,list_find.txt,72,
11,05,main.txt-11,76,main.txt,51,
11,05,main.txt-11,43,compute.txt,64,
11,05,main.txt-11,71,no_digits.txt,83,
11,05,main.txt-11,92,list_add.txt,85,
11,05,main.txt-11,93,countno.txt,57,
11,05,main.txt-11,26,npair.txt,56,
11,05,main.txt-11,92,list_free.txt,76,
11,05,main.txt-11,81,main.txt,41,
11,05,main.txt-11,33,solve.txt,48,
11,05,main.txt-11,43,shift.txt,77,
11,05,main.txt-11,52,solve.txt,55,
11,05,main.txt-11,66,scan.txt,75,
11,05,main.txt-11,60,main.txt,44,
11,05,main.txt-11,37,main.txt,64,
11,05,main.txt-11,67,recycle_number.txt,53,
11,05,main.txt-11,67,main.txt,49,
11,05,main.txt-11,54,clear.txt,90,
11,05,main.txt-11,15,num_digits.txt,83,
11,05,main.txt-11,12,d.txt,80,
11,86,callen.txt-11,11,next.txt,68,
11,86,callen.txt-11,54,find_all.txt,54,
11,86,callen.txt-11,59,main.txt,87,
11,86,callen.txt-11,70,countdigit.txt,24,
11,86,callen.txt-11,69,revstr.txt,67,
11,86,callen.txt-11,02,verificapar.txt,65,
11,86,callen.txt-11,37,solve.txt,70,
11,86,callen.txt-11,64,ecrire_resultats.txt,52,
11,86,callen.txt-11,59,power.txt,39,
11,86,callen.txt-11,93,countdig.txt,38,
11,86,callen.txt-11,21,rotate.txt,59,
11,86,callen.txt-11,68,digit.txt,56,
11,86,callen.txt-11,41,generate.txt,50,
11,86,callen.txt-11,92,list_find.txt,53,
11,86,callen.txt-11,76,main.txt,86,
11,86,callen.txt-11,43,compute.txt,53,
11,86,callen.txt-11,71,no_digits.txt,24,
11,86,callen.txt-11,92,list_add.txt,62,
11,86,callen.txt-11,93,countno.txt,80,
11,86,callen.txt-11,26,npair.txt,68,
11,86,callen.txt-11,92,list_free.txt,52,
11,86,callen.txt-11,81,main.txt,73,
11,86,callen.txt-11,33,solve.txt,69,
11,86,callen.txt-11,43,shift.txt,34,
