Study-object,Files,Methods,Files,Methods,LevenDistance
14,60,main.txt-14,71,trimline.txt,58,
14,60,main.txt-14,18,pattern_poss_eq.txt,61,
14,60,main.txt-14,66,main.txt,76,
14,60,main.txt-14,50,main.txt,38,
14,60,main.txt-14,18,search.txt,69,
14,60,main.txt-14,90,main.txt,34,
14,60,main.txt-14,94,main.txt,67,
14,74,main.txt-14,43,main.txt,58,
14,74,main.txt-14,41,main.txt,77,
14,74,main.txt-14,15,setup.txt,53,
14,74,main.txt-14,55,main.txt,72,
14,74,main.txt-14,80,addword.txt,58,
14,74,main.txt-14,36,bit_for.txt,85,
14,74,main.txt-14,95,match_pattern.txt,68,
14,74,main.txt-14,76,buffercanbe.txt,55,
14,74,main.txt-14,30,main.txt,65,
14,74,main.txt-14,61,main.txt,62,
14,74,main.txt-14,52,main.txt,72,
14,74,main.txt-14,63,transfer.txt,54,
14,74,main.txt-14,93,init.txt,53,
14,74,main.txt-14,36,has_bit.txt,81,
14,74,main.txt-14,48,search.txt,51,
14,74,main.txt-14,99,match.txt,53,
14,74,main.txt-14,20,sort.txt,58,
14,74,main.txt-14,53,gettoken.txt,66,
14,74,main.txt-14,93,find.txt,66,
14,74,main.txt-14,36,main.txt,72,
14,74,main.txt-14,71,trimline.txt,57,
14,74,main.txt-14,18,pattern_poss_eq.txt,59,
14,74,main.txt-14,66,main.txt,76,
14,74,main.txt-14,50,main.txt,25,
14,74,main.txt-14,18,search.txt,69,
14,74,main.txt-14,90,main.txt,19,
14,74,main.txt-14,94,main.txt,66,
14,74,main.txt-14,60,main.txt,22,
14,30,read_dict.txt-14,43,main.txt,83,
14,30,read_dict.txt-14,41,main.txt,90,
14,30,read_dict.txt-14,15,setup.txt,52,
14,30,read_dict.txt-14,55,main.txt,88,
14,30,read_dict.txt-14,80,addword.txt,50,
14,30,read_dict.txt-14,36,bit_for.txt,67,
14,30,read_dict.txt-14,95,match_pattern.txt,81,
14,30,read_dict.txt-14,76,buffercanbe.txt,66,
14,30,read_dict.txt-14,30,main.txt,85,
14,30,read_dict.txt-14,61,main.txt,83,
14,30,read_dict.txt-14,52,main.txt,66,
14,30,read_dict.txt-14,63,transfer.txt,63,
14,30,read_dict.txt-14,93,init.txt,47,
14,30,read_dict.txt-14,36,has_bit.txt,61,
14,30,read_dict.txt-14,48,search.txt,44,
14,30,read_dict.txt-14,99,match.txt,61,
14,30,read_dict.txt-14,20,sort.txt,68,
14,30,read_dict.txt-14,53,gettoken.txt,79,
14,30,read_dict.txt-14,93,find.txt,71,
14,30,read_dict.txt-14,36,main.txt,87,
14,30,read_dict.txt-14,71,trimline.txt,50,
14,30,read_dict.txt-14,18,pattern_poss_eq.txt,47,
