Study-Object,Files,Methods,Files,Methods,LevenDistance
4,44,contien_n_consonnes.txt-4,82,main.txt,72,
4,44,contien_n_consonnes.txt-4,05,main.txt,79,
4,44,contien_n_consonnes.txt-4,21,check.txt,58,
4,44,contien_n_consonnes.txt-4,12,main.txt,75,
4,44,contien_n_consonnes.txt-4,48,runcase.txt,75,
4,44,contien_n_consonnes.txt-4,74,main.txt,60,
4,81,main.txt-4,93,main.txt,36,
4,81,main.txt-4,92,calculate.txt,37,
4,81,main.txt-4,11,main.txt,46,
4,81,main.txt-4,59,cal.txt,67,
4,81,main.txt-4,82,main.txt,53,
4,81,main.txt-4,05,main.txt,33,
4,81,main.txt-4,21,check.txt,54,
4,81,main.txt-4,12,main.txt,23,
4,81,main.txt-4,48,runcase.txt,92,
4,81,main.txt-4,74,main.txt,42,
4,81,main.txt-4,44,contien_n_consonnes.txt,74,
4,86,main.txt-4,93,main.txt,43,
4,86,main.txt-4,92,calculate.txt,52,
4,86,main.txt-4,11,main.txt,58,
4,86,main.txt-4,59,cal.txt,58,
4,86,main.txt-4,82,main.txt,42,
4,86,main.txt-4,05,main.txt,53,
4,86,main.txt-4,21,check.txt,50,
4,86,main.txt-4,12,main.txt,45,
4,86,main.txt-4,48,runcase.txt,88,
4,86,main.txt-4,74,main.txt,27,
4,86,main.txt-4,44,contien_n_consonnes.txt,65,
4,86,main.txt-4,81,main.txt,42,
4,48,writecase.txt-4,93,main.txt,90,
4,48,writecase.txt-4,92,calculate.txt,90,
4,48,writecase.txt-4,11,main.txt,93,
4,48,writecase.txt-4,59,cal.txt,78,
4,48,writecase.txt-4,82,main.txt,89,
4,48,writecase.txt-4,05,main.txt,92,
4,48,writecase.txt-4,21,check.txt,86,
4,48,writecase.txt-4,12,main.txt,91,
4,48,writecase.txt-4,48,runcase.txt,39,
4,48,writecase.txt-4,74,main.txt,85,
4,48,writecase.txt-4,44,contien_n_consonnes.txt,73,
4,48,writecase.txt-4,81,main.txt,90,
4,48,writecase.txt-4,86,main.txt,86,
4,72,min.txt-4,93,main.txt,91,
4,72,min.txt-4,92,calculate.txt,90,
4,72,min.txt-4,11,main.txt,94,
4,72,min.txt-4,59,cal.txt,78,
4,72,min.txt-4,82,main.txt,90,
4,72,min.txt-4,05,main.txt,93,
4,72,min.txt-4,21,check.txt,84,
4,72,min.txt-4,12,main.txt,92,
4,72,min.txt-4,48,runcase.txt,49,
4,72,min.txt-4,74,main.txt,86,
4,72,min.txt-4,44,contien_n_consonnes.txt,73,
4,72,min.txt-4,81,main.txt,91,
4,72,min.txt-4,86,main.txt,88,
4,72,min.txt-4,48,writecase.txt,52,
4,65,main.txt-4,93,main.txt,45,
4,65,main.txt-4,92,calculate.txt,45,
4,65,main.txt-4,11,main.txt,52,
4,65,main.txt-4,59,cal.txt,73,
4,65,main.txt-4,82,main.txt,53,
4,65,main.txt-4,05,main.txt,39,
4,65,main.txt-4,21,check.txt,60,
4,65,main.txt-4,12,main.txt,39,
4,65,main.txt-4,48,runcase.txt,92,
4,65,main.txt-4,74,main.txt,50,
4,65,main.txt-4,44,contien_n_consonnes.txt,77,
4,65,main.txt-4,81,main.txt,38,
4,65,main.txt-4,86,main.txt,47,
4,65,main.txt-4,48,writecase.txt,91,
4,65,main.txt-4,72,min.txt,92,
4,76,main.txt-4,93,main.txt,33,
4,76,main.txt-4,92,calculate.txt,48,
4,76,main.txt-4,11,main.txt,51,
4,76,main.txt-4,59,cal.txt,65,
4,76,main.txt-4,82,main.txt,49,
4,76,main.txt-4,05,main.txt,43,
4,76,main.txt-4,21,check.txt,53,
4,76,main.txt-4,12,main.txt,37,
4,76,main.txt-4,48,runcase.txt,91,
4,76,main.txt-4,74,main.txt,34,
4,76,main.txt-4,44,contien_n_consonnes.txt,72,
4,76,main.txt-4,81,main.txt,34,
4,76,main.txt-4,86,main.txt,34,
4,76,main.txt-4,48,writecase.txt,89,
4,76,main.txt-4,72,min.txt,90,
4,76,main.txt-4,65,main.txt,39,
4,20,quicksort.txt-4,93,main.txt,89,
4,20,quicksort.txt-4,92,calculate.txt,88,
4,20,quicksort.txt-4,11,main.txt,92,
4,20,quicksort.txt-4,59,cal.txt,72,
4,20,quicksort.txt-4,82,main.txt,87,
4,20,quicksort.txt-4,05,main.txt,90,
4,20,quicksort.txt-4,21,check.txt,81,
4,20,quicksort.txt-4,12,main.txt,89,
4,20,quicksort.txt-4,48,runcase.txt,51,
4,20,quicksort.txt-4,74,main.txt,82,
4,20,quicksort.txt-4,44,contien_n_consonnes.txt,66,
4,20,quicksort.txt-4,81,main.txt,88,
4,20,quicksort.txt-4,86,main.txt,84,
4,20,quicksort.txt-4,48,writecase.txt,55,
4,20,quicksort.txt-4,72,min.txt,49,
4,20,quicksort.txt-4,65,main.txt,90,
4,20,quicksort.txt-4,76,main.txt,87,
4,90,main.txt-4,93,main.txt,87,
4,90,main.txt-4,92,calculate.txt,89,
4,90,main.txt-4,11,main.txt,90,
4,90,main.txt-4,59,cal.txt,76,
4,90,main.txt-4,82,main.txt,85,
4,90,main.txt-4,05,main.txt,89,
4,90,main.txt-4,21,check.txt,82,
4,90,main.txt-4,12,main.txt,87,
4,90,main.txt-4,48,runcase.txt,60,
4,90,main.txt-4,74,main.txt,79,
4,90,main.txt-4,44,contien_n_consonnes.txt,72,
4,90,main.txt-4,81,main.txt,86,
4,90,main.txt-4,86,main.txt,82,
4,90,main.txt-4,48,writecase.txt,66,
4,90,main.txt-4,72,min.txt,51,
4,90,main.txt-4,65,main.txt,88,
4,90,main.txt-4,76,main.txt,85,
4,90,main.txt-4,20,quicksort.txt,61,
4,69,checkcons.txt-4,93,main.txt,78,
4,69,checkcons.txt-4,92,calculate.txt,73,
4,69,checkcons.txt-4,11,main.txt,83,
4,69,checkcons.txt-4,59,cal.txt,54,
4,69,checkcons.txt-4,82,main.txt,76,
4,69,checkcons.txt-4,05,main.txt,81,
4,69,checkcons.txt-4,21,check.txt,58,
4,69,checkcons.txt-4,12,main.txt,78,
4,69,checkcons.txt-4,48,runcase.txt,76,
4,69,checkcons.txt-4,74,main.txt,68,
4,69,checkcons.txt-4,44,contien_n_consonnes.txt,52,
4,69,checkcons.txt-4,81,main.txt,76,
4,69,checkcons.txt-4,86,main.txt,70,
4,69,checkcons.txt-4,48,writecase.txt,76,
4,69,checkcons.txt-4,72,min.txt,71,
4,69,checkcons.txt-4,65,main.txt,80,
4,69,checkcons.txt-4,76,main.txt,74,
4,69,checkcons.txt-4,20,quicksort.txt,67,
4,69,checkcons.txt-4,90,main.txt,73,
4,70,main.txt-4,93,main.txt,73,
4,70,main.txt-4,92,calculate.txt,77,
4,70,main.txt-4,11,main.txt,80,
4,70,main.txt-4,59,cal.txt,57,
4,70,main.txt-4,82,main.txt,70,
4,70,main.txt-4,05,main.txt,78,
4,70,main.txt-4,21,check.txt,68,
4,70,main.txt-4,12,main.txt,75,
4,70,main.txt-4,48,runcase.txt,75,
4,70,main.txt-4,74,main.txt,56,
4,70,main.txt-4,44,contien_n_consonnes.txt,63,
4,70,main.txt-4,81,main.txt,71,
4,70,main.txt-4,86,main.txt,60,
4,70,main.txt-4,48,writecase.txt,69,
4,70,main.txt-4,72,min.txt,72,
4,70,main.txt-4,65,main.txt,75,
4,70,main.txt-4,76,main.txt,69,
4,70,main.txt-4,20,quicksort.txt,70,
4,70,main.txt-4,90,main.txt,58,
4,70,main.txt-4,69,checkcons.txt,66,
4,27,mymin.txt-4,93,main.txt,86,
4,27,mymin.txt-4,92,calculate.txt,87,
4,27,mymin.txt-4,11,main.txt,89,
4,27,mymin.txt-4,59,cal.txt,73,
4,27,mymin.txt-4,82,main.txt,84,
4,27,mymin.txt-4,05,main.txt,88,
4,27,mymin.txt-4,21,check.txt,79,
4,27,mymin.txt-4,12,main.txt,86,
4,27,mymin.txt-4,48,runcase.txt,64,
4,27,mymin.txt-4,74,main.txt,77,
4,27,mymin.txt-4,44,contien_n_consonnes.txt,68,
4,27,mymin.txt-4,81,main.txt,85,
4,27,mymin.txt-4,86,main.txt,80,
4,27,mymin.txt-4,48,writecase.txt,67,
4,27,mymin.txt-4,72,min.txt,44,
4,27,mymin.txt-4,65,main.txt,87,
4,27,mymin.txt-4,76,main.txt,84,
4,27,mymin.txt-4,20,quicksort.txt,62,
4,27,mymin.txt-4,90,main.txt,34,
4,27,mymin.txt-4,69,checkcons.txt,62,
4,27,mymin.txt-4,70,main.txt,55,
4,38,main.txt-4,93,main.txt,48,
4,38,main.txt-4,92,calculate.txt,53,
4,38,main.txt-4,11,main.txt,59,
4,38,main.txt-4,59,cal.txt,60,
4,38,main.txt-4,82,main.txt,42,
4,38,main.txt-4,05,main.txt,47,
4,38,main.txt-4,21,check.txt,53,
4,38,main.txt-4,12,main.txt,42,
4,38,main.txt-4,48,runcase.txt,89,
4,38,main.txt-4,74,main.txt,24,
4,38,main.txt-4,44,contien_n_consonnes.txt,66,
4,38,main.txt-4,81,main.txt,44,
4,38,main.txt-4,86,main.txt,32,
4,38,main.txt-4,48,writecase.txt,87,
4,38,main.txt-4,72,min.txt,89,
4,38,main.txt-4,65,main.txt,46,
4,38,main.txt-4,76,main.txt,37,
4,38,main.txt-4,20,quicksort.txt,85,
4,38,main.txt-4,90,main.txt,82,
4,38,main.txt-4,69,checkcons.txt,72,
4,38,main.txt-4,70,main.txt,65,
4,38,main.txt-4,27,mymin.txt,81,
4,40,process.txt-4,93,main.txt,55,
4,40,process.txt-4,92,calculate.txt,50,
4,40,process.txt-4,11,main.txt,67,
4,40,process.txt-4,59,cal.txt,59,
4,40,process.txt-4,82,main.txt,60,
4,40,process.txt-4,05,main.txt,60,
4,40,process.txt-4,21,check.txt,46,
4,40,process.txt-4,12,main.txt,53,
4,40,process.txt-4,48,runcase.txt,85,
4,40,process.txt-4,74,main.txt,55,
4,40,process.txt-4,44,contien_n_consonnes.txt,64,
4,40,process.txt-4,81,main.txt,51,
4,40,process.txt-4,86,main.txt,53,
4,40,process.txt-4,48,writecase.txt,83,
4,40,process.txt-4,72,min.txt,87,
4,40,process.txt-4,65,main.txt,54,
4,40,process.txt-4,76,main.txt,50,
4,40,process.txt-4,20,quicksort.txt,83,
4,40,process.txt-4,90,main.txt,85,
4,40,process.txt-4,69,checkcons.txt,65,
4,40,process.txt-4,70,main.txt,67,
4,40,process.txt-4,27,mymin.txt,83,
4,40,process.txt-4,38,main.txt,52,
4,04,isvowel.txt-4,93,main.txt,78,
4,04,isvowel.txt-4,92,calculate.txt,73,
4,04,isvowel.txt-4,11,main.txt,83,
4,04,isvowel.txt-4,59,cal.txt,54,
4,04,isvowel.txt-4,82,main.txt,76,
4,04,isvowel.txt-4,05,main.txt,81,
4,04,isvowel.txt-4,21,check.txt,58,
4,04,isvowel.txt-4,12,main.txt,78,
4,04,isvowel.txt-4,48,runcase.txt,76,
4,04,isvowel.txt-4,74,main.txt,67,
4,04,isvowel.txt-4,44,contien_n_consonnes.txt,53,
4,04,isvowel.txt-4,81,main.txt,76,
4,04,isvowel.txt-4,86,main.txt,70,
4,04,isvowel.txt-4,48,writecase.txt,77,
4,04,isvowel.txt-4,72,min.txt,71,
4,04,isvowel.txt-4,65,main.txt,80,
4,04,isvowel.txt-4,76,main.txt,74,
4,04,isvowel.txt-4,20,quicksort.txt,68,
4,04,isvowel.txt-4,90,main.txt,73,
4,04,isvowel.txt-4,69,checkcons.txt,4,
4,04,isvowel.txt-4,70,main.txt,66,
4,04,isvowel.txt-4,27,mymin.txt,61,
4,04,isvowel.txt-4,38,main.txt,72,
4,04,isvowel.txt-4,40,process.txt,64,
4,46,find_total_n_val.txt-4,93,main.txt,80,
4,46,find_total_n_val.txt-4,92,calculate.txt,76,
4,46,find_total_n_val.txt-4,11,main.txt,85,
4,46,find_total_n_val.txt-4,59,cal.txt,50,
4,46,find_total_n_val.txt-4,82,main.txt,76,
4,46,find_total_n_val.txt-4,05,main.txt,83,
4,46,find_total_n_val.txt-4,21,check.txt,70,
4,46,find_total_n_val.txt-4,12,main.txt,80,
4,46,find_total_n_val.txt-4,48,runcase.txt,71,
4,46,find_total_n_val.txt-4,74,main.txt,67,
4,46,find_total_n_val.txt-4,44,contien_n_consonnes.txt,43,
4,46,find_total_n_val.txt-4,81,main.txt,79,
4,46,find_total_n_val.txt-4,86,main.txt,72,
4,46,find_total_n_val.txt-4,48,writecase.txt,67,
4,46,find_total_n_val.txt-4,72,min.txt,67,
4,46,find_total_n_val.txt-4,65,main.txt,82,
4,46,find_total_n_val.txt-4,76,main.txt,76,
4,46,find_total_n_val.txt-4,20,quicksort.txt,62,
4,46,find_total_n_val.txt-4,90,main.txt,66,
4,46,find_total_n_val.txt-4,69,checkcons.txt,61,
4,46,find_total_n_val.txt-4,70,main.txt,50,
4,46,find_total_n_val.txt-4,27,mymin.txt,62,
4,46,find_total_n_val.txt-4,38,main.txt,73,
4,46,find_total_n_val.txt-4,40,process.txt,68,
4,46,find_total_n_val.txt-4,04,isvowel.txt,61,
4,44,main.txt-4,93,main.txt,57,
4,44,main.txt-4,92,calculate.txt,65,
4,44,main.txt-4,11,main.txt,69,
4,44,main.txt-4,59,cal.txt,54,
4,44,main.txt-4,82,main.txt,59,
4,44,main.txt-4,05,main.txt,68,
4,44,main.txt-4,21,check.txt,61,
4,44,main.txt-4,12,main.txt,61,
4,44,main.txt-4,48,runcase.txt,84,
4,44,main.txt-4,74,main.txt,39,
4,44,main.txt-4,44,contien_n_consonnes.txt,60,
4,44,main.txt-4,81,main.txt,56,
4,44,main.txt-4,86,main.txt,42,
4,44,main.txt-4,48,writecase.txt,81,
4,44,main.txt-4,72,min.txt,83,
4,44,main.txt-4,65,main.txt,64,
4,44,main.txt-4,76,main.txt,52,
4,44,main.txt-4,20,quicksort.txt,78,
4,44,main.txt-4,90,main.txt,74,
4,44,main.txt-4,69,checkcons.txt,65,
4,44,main.txt-4,70,main.txt,44,
4,44,main.txt-4,27,mymin.txt,72,
4,44,main.txt-4,38,main.txt,49,
4,44,main.txt-4,40,process.txt,59,
4,44,main.txt-4,04,isvowel.txt,65,
4,44,main.txt-4,46,find_total_n_val.txt,63,
4,31,main.txt-4,93,main.txt,47,
4,31,main.txt-4,92,calculate.txt,53,
4,31,main.txt-4,11,main.txt,53,
4,31,main.txt-4,59,cal.txt,69,
4,31,main.txt-4,82,main.txt,52,
4,31,main.txt-4,05,main.txt,35,
4,31,main.txt-4,21,check.txt,59,
4,31,main.txt-4,12,main.txt,39,
4,31,main.txt-4,48,runcase.txt,91,
4,31,main.txt-4,74,main.txt,42,
4,31,main.txt-4,44,contien_n_consonnes.txt,73,
4,31,main.txt-4,81,main.txt,40,
4,31,main.txt-4,86,main.txt,44,
4,31,main.txt-4,48,writecase.txt,90,
4,31,main.txt-4,72,min.txt,91,
4,31,main.txt-4,65,main.txt,41,
4,31,main.txt-4,76,main.txt,40,
4,31,main.txt-4,20,quicksort.txt,88,
4,31,main.txt-4,90,main.txt,87,
4,31,main.txt-4,69,checkcons.txt,77,
4,31,main.txt-4,70,main.txt,73,
4,31,main.txt-4,27,mymin.txt,86,
4,31,main.txt-4,38,main.txt,35,
4,31,main.txt-4,40,process.txt,54,
4,31,main.txt-4,04,isvowel.txt,78,
4,31,main.txt-4,46,find_total_n_val.txt,79,
4,31,main.txt-4,44,main.txt,60,
4,04,main.txt-4,93,main.txt,51,
4,04,main.txt-4,92,calculate.txt,50,
4,04,main.txt-4,11,main.txt,53,
4,04,main.txt-4,59,cal.txt,74,
4,04,main.txt-4,82,main.txt,53,
4,04,main.txt-4,05,main.txt,34,
4,04,main.txt-4,21,check.txt,64,
4,04,main.txt-4,12,main.txt,37,
4,04,main.txt-4,48,runcase.txt,93,
4,04,main.txt-4,74,main.txt,53,
4,04,main.txt-4,44,contien_n_consonnes.txt,79,
4,04,main.txt-4,81,main.txt,38,
4,04,main.txt-4,86,main.txt,52,
4,04,main.txt-4,48,writecase.txt,92,
4,04,main.txt-4,72,min.txt,93,
4,04,main.txt-4,65,main.txt,41,
4,04,main.txt-4,76,main.txt,43,
4,04,main.txt-4,20,quicksort.txt,90,
4,04,main.txt-4,90,main.txt,89,
4,04,main.txt-4,69,checkcons.txt,82,
4,04,main.txt-4,70,main.txt,79,
4,04,main.txt-4,27,mymin.txt,89,
4,04,main.txt-4,38,main.txt,47,
4,04,main.txt-4,40,process.txt,63,
4,04,main.txt-4,04,isvowel.txt,82,
4,04,main.txt-4,46,find_total_n_val.txt,83,
4,04,main.txt-4,44,main.txt,66,
4,04,main.txt-4,31,main.txt,40,
4,96,main.txt-4,93,main.txt,52,
4,96,main.txt-4,92,calculate.txt,58,
4,96,main.txt-4,11,main.txt,66,
4,96,main.txt-4,59,cal.txt,52,
4,96,main.txt-4,82,main.txt,49,
4,96,main.txt-4,05,main.txt,61,
4,96,main.txt-4,21,check.txt,54,
4,96,main.txt-4,12,main.txt,55,
4,96,main.txt-4,48,runcase.txt,85,
4,96,main.txt-4,74,main.txt,23,
4,96,main.txt-4,44,contien_n_consonnes.txt,58,
4,96,main.txt-4,81,main.txt,48,
4,96,main.txt-4,86,main.txt,29,
4,96,main.txt-4,48,writecase.txt,83,
4,96,main.txt-4,72,min.txt,84,
4,96,main.txt-4,65,main.txt,56,
4,96,main.txt-4,76,main.txt,43,
4,96,main.txt-4,20,quicksort.txt,79,
4,96,main.txt-4,90,main.txt,75,
4,96,main.txt-4,69,checkcons.txt,64,
4,96,main.txt-4,70,main.txt,48,
4,96,main.txt-4,27,mymin.txt,73,
4,96,main.txt-4,38,main.txt,37,
4,96,main.txt-4,40,process.txt,55,
4,96,main.txt-4,04,isvowel.txt,64,
4,96,main.txt-4,46,find_total_n_val.txt,64,
4,96,main.txt-4,44,main.txt,35,
4,96,main.txt-4,31,main.txt,51,
4,96,main.txt-4,04,main.txt,61,
4,25,getnval.txt-4,93,main.txt,55,
4,25,getnval.txt-4,92,calculate.txt,44,
4,25,getnval.txt-4,11,main.txt,67,
4,25,getnval.txt-4,59,cal.txt,48,
4,25,getnval.txt-4,82,main.txt,56,
4,25,getnval.txt-4,05,main.txt,62,
4,25,getnval.txt-4,21,check.txt,36,
4,25,getnval.txt-4,12,main.txt,54,
4,25,getnval.txt-4,48,runcase.txt,86,
4,25,getnval.txt-4,74,main.txt,47,
4,25,getnval.txt-4,44,contien_n_consonnes.txt,56,
4,25,getnval.txt-4,81,main.txt,51,
4,25,getnval.txt-4,86,main.txt,49,
4,25,getnval.txt-4,48,writecase.txt,86,
4,25,getnval.txt-4,72,min.txt,85,
4,25,getnval.txt-4,65,main.txt,61,
4,25,getnval.txt-4,76,main.txt,50,
4,25,getnval.txt-4,20,quicksort.txt,81,
4,25,getnval.txt-4,90,main.txt,82,
4,25,getnval.txt-4,69,checkcons.txt,61,
4,25,getnval.txt-4,70,main.txt,67,
4,25,getnval.txt-4,27,mymin.txt,79,
4,25,getnval.txt-4,38,main.txt,48,
4,25,getnval.txt-4,40,process.txt,50,
4,25,getnval.txt-4,04,isvowel.txt,60,
4,25,getnval.txt-4,46,find_total_n_val.txt,66,
4,25,getnval.txt-4,44,main.txt,58,
4,25,getnval.txt-4,31,main.txt,54,
4,25,getnval.txt-4,04,main.txt,62,
4,25,getnval.txt-4,96,main.txt,50,
4,75,main.txt-4,93,main.txt,44,
4,75,main.txt-4,92,calculate.txt,46,
4,75,main.txt-4,11,main.txt,48,
4,75,main.txt-4,59,cal.txt,70,
4,75,main.txt-4,82,main.txt,50,
4,75,main.txt-4,05,main.txt,45,
4,75,main.txt-4,21,check.txt,57,
4,75,main.txt-4,12,main.txt,36,
4,75,main.txt-4,48,runcase.txt,92,
4,75,main.txt-4,74,main.txt,46,
4,75,main.txt-4,44,contien_n_consonnes.txt,75,
4,75,main.txt-4,81,main.txt,36,
4,75,main.txt-4,86,main.txt,40,
4,75,main.txt-4,48,writecase.txt,91,
4,75,main.txt-4,72,min.txt,92,
4,75,main.txt-4,65,main.txt,44,
4,75,main.txt-4,76,main.txt,36,
4,75,main.txt-4,20,quicksort.txt,89,
4,75,main.txt-4,90,main.txt,87,
4,75,main.txt-4,69,checkcons.txt,77,
4,75,main.txt-4,70,main.txt,73,
4,75,main.txt-4,27,mymin.txt,86,
4,75,main.txt-4,38,main.txt,43,
4,75,main.txt-4,40,process.txt,56,
4,75,main.txt-4,04,isvowel.txt,77,
4,75,main.txt-4,46,find_total_n_val.txt,80,
4,75,main.txt-4,44,main.txt,59,
4,75,main.txt-4,31,main.txt,42,
4,75,main.txt-4,04,main.txt,42,
4,75,main.txt-4,96,main.txt,52,
4,75,main.txt-4,25,getnval.txt,55,
4,33,main.txt-4,93,main.txt,51,
4,33,main.txt-4,92,calculate.txt,60,
4,33,main.txt-4,11,main.txt,60,
4,33,main.txt-4,59,cal.txt,62,
4,33,main.txt-4,82,main.txt,55,
4,33,main.txt-4,05,main.txt,46,
4,33,main.txt-4,21,check.txt,60,
4,33,main.txt-4,12,main.txt,48,
4,33,main.txt-4,48,runcase.txt,89,
4,33,main.txt-4,74,main.txt,38,
4,33,main.txt-4,44,contien_n_consonnes.txt,69,
4,33,main.txt-4,81,main.txt,49,
4,33,main.txt-4,86,main.txt,40,
4,33,main.txt-4,48,writecase.txt,87,
4,33,main.txt-4,72,min.txt,89,
4,33,main.txt-4,65,main.txt,48,
4,33,main.txt-4,76,main.txt,47,
4,33,main.txt-4,20,quicksort.txt,86,
4,33,main.txt-4,90,main.txt,84,
4,33,main.txt-4,69,checkcons.txt,74,
4,33,main.txt-4,70,main.txt,67,
4,33,main.txt-4,27,mymin.txt,82,
4,33,main.txt-4,38,main.txt,43,
4,33,main.txt-4,40,process.txt,54,
4,33,main.txt-4,04,isvowel.txt,74,
4,33,main.txt-4,46,find_total_n_val.txt,74,
4,33,main.txt-4,44,main.txt,53,
4,33,main.txt-4,31,main.txt,33,
4,33,main.txt-4,04,main.txt,51,
4,33,main.txt-4,96,main.txt,43,
4,33,main.txt-4,25,getnval.txt,56,
4,33,main.txt-4,75,main.txt,45,
4,97,main.txt-4,93,main.txt,39,
4,97,main.txt-4,92,calculate.txt,45,
4,97,main.txt-4,11,main.txt,46,
4,97,main.txt-4,59,cal.txt,73,
4,97,main.txt-4,82,main.txt,57,
4,97,main.txt-4,05,main.txt,43,
4,97,main.txt-4,21,check.txt,61,
4,97,main.txt-4,12,main.txt,37,
4,97,main.txt-4,48,runcase.txt,92,
4,97,main.txt-4,74,main.txt,52,
4,97,main.txt-4,44,contien_n_consonnes.txt,78,
4,97,main.txt-4,81,main.txt,36,
4,97,main.txt-4,86,main.txt,50,
4,97,main.txt-4,48,writecase.txt,91,
4,97,main.txt-4,72,min.txt,93,
4,97,main.txt-4,65,main.txt,44,
4,97,main.txt-4,76,main.txt,42,
4,97,main.txt-4,20,quicksort.txt,90,
4,97,main.txt-4,90,main.txt,89,
4,97,main.txt-4,69,checkcons.txt,79,
4,97,main.txt-4,70,main.txt,77,
4,97,main.txt-4,27,mymin.txt,87,
4,97,main.txt-4,38,main.txt,49,
4,97,main.txt-4,40,process.txt,61,
4,97,main.txt-4,04,isvowel.txt,80,
4,97,main.txt-4,46,find_total_n_val.txt,82,
4,97,main.txt-4,44,main.txt,63,
4,97,main.txt-4,31,main.txt,46,
4,97,main.txt-4,04,main.txt,46,
4,97,main.txt-4,96,main.txt,59,
4,97,main.txt-4,25,getnval.txt,58,
4,97,main.txt-4,75,main.txt,42,
4,97,main.txt-4,33,main.txt,54,
4,20,isvowel.txt-4,93,main.txt,78,
4,20,isvowel.txt-4,92,calculate.txt,73,
4,20,isvowel.txt-4,11,main.txt,83,
4,20,isvowel.txt-4,59,cal.txt,54,
4,20,isvowel.txt-4,82,main.txt,76,
4,20,isvowel.txt-4,05,main.txt,81,
4,20,isvowel.txt-4,21,check.txt,58,
4,20,isvowel.txt-4,12,main.txt,78,
4,20,isvowel.txt-4,48,runcase.txt,76,
4,20,isvowel.txt-4,74,main.txt,67,
4,20,isvowel.txt-4,44,contien_n_consonnes.txt,53,
4,20,isvowel.txt-4,81,main.txt,76,
4,20,isvowel.txt-4,86,main.txt,70,
4,20,isvowel.txt-4,48,writecase.txt,77,
4,20,isvowel.txt-4,72,min.txt,71,
4,20,isvowel.txt-4,65,main.txt,80,
4,20,isvowel.txt-4,76,main.txt,74,
4,20,isvowel.txt-4,20,quicksort.txt,68,
4,20,isvowel.txt-4,90,main.txt,73,
4,20,isvowel.txt-4,69,checkcons.txt,4,
4,20,isvowel.txt-4,70,main.txt,66,
4,20,isvowel.txt-4,27,mymin.txt,61,
4,20,isvowel.txt-4,38,main.txt,72,
4,20,isvowel.txt-4,40,process.txt,64,
4,20,isvowel.txt-4,04,isvowel.txt,0,
4,20,isvowel.txt-4,46,find_total_n_val.txt,61,
4,20,isvowel.txt-4,44,main.txt,65,
4,20,isvowel.txt-4,31,main.txt,78,
4,20,isvowel.txt-4,04,main.txt,82,
4,20,isvowel.txt-4,96,main.txt,64,
4,20,isvowel.txt-4,25,getnval.txt,60,
4,20,isvowel.txt-4,75,main.txt,77,
4,20,isvowel.txt-4,33,main.txt,74,
4,20,isvowel.txt-4,97,main.txt,80,
4,96,f.txt-4,93,main.txt,57,
4,96,f.txt-4,92,calculate.txt,48,
4,96,f.txt-4,11,main.txt,69,
4,96,f.txt-4,59,cal.txt,55,
4,96,f.txt-4,82,main.txt,58,
4,96,f.txt-4,05,main.txt,64,
4,96,f.txt-4,21,check.txt,34,
4,96,f.txt-4,12,main.txt,58,
