Study-Object,Files,Methods,Files,Methods,LevenDistance
5,74,gcd.txt-5,99,solve.txt,86,
5,74,gcd.txt-5,75,match_skip.txt,40,
5,74,gcd.txt-5,76,main.txt,91,
5,74,gcd.txt-5,62,main.txt,76,
5,74,gcd.txt-5,52,gcd.txt,48,
5,74,gcd.txt-5,70,main.txt,85,
5,74,gcd.txt-5,13,main.txt,93,
5,74,gcd.txt-5,16,main.txt,90,
5,74,gcd.txt-5,41,gcd.txt,45,
5,74,gcd.txt-5,54,main.txt,70,
5,74,gcd.txt-5,54,solv.txt,79,
5,30,main.txt-5,29,main.txt,15,
5,30,main.txt-5,40,main.txt,15,
5,30,main.txt-5,03,main.txt,31,
5,30,main.txt-5,100,main.txt,38,
5,30,main.txt-5,49,main.txt,36,
5,30,main.txt-5,21,gcd.txt,81,
5,30,main.txt-5,99,solve.txt,43,
5,30,main.txt-5,75,match_skip.txt,87,
5,30,main.txt-5,76,main.txt,50,
5,30,main.txt-5,62,main.txt,45,
5,30,main.txt-5,52,gcd.txt,85,
5,30,main.txt-5,70,main.txt,16,
5,30,main.txt-5,13,main.txt,61,
5,30,main.txt-5,16,main.txt,41,
5,30,main.txt-5,41,gcd.txt,76,
5,30,main.txt-5,54,main.txt,56,
5,30,main.txt-5,54,solv.txt,36,
5,30,main.txt-5,74,gcd.txt,84,
5,15,parse.txt-5,29,main.txt,59,
5,15,parse.txt-5,40,main.txt,59,
5,15,parse.txt-5,03,main.txt,61,
5,15,parse.txt-5,100,main.txt,60,
5,15,parse.txt-5,49,main.txt,65,
5,15,parse.txt-5,21,gcd.txt,67,
5,15,parse.txt-5,99,solve.txt,52,
5,15,parse.txt-5,75,match_skip.txt,79,
5,15,parse.txt-5,76,main.txt,73,
5,15,parse.txt-5,62,main.txt,55,
5,15,parse.txt-5,52,gcd.txt,77,
5,15,parse.txt-5,70,main.txt,57,
5,15,parse.txt-5,13,main.txt,79,
5,15,parse.txt-5,16,main.txt,70,
5,15,parse.txt-5,41,gcd.txt,60,
5,15,parse.txt-5,54,main.txt,60,
5,15,parse.txt-5,54,solv.txt,44,
5,15,parse.txt-5,74,gcd.txt,73,
5,15,parse.txt-5,30,main.txt,58,
5,21,main.txt-5,29,main.txt,66,
5,21,main.txt-5,40,main.txt,64,
5,21,main.txt-5,03,main.txt,67,
5,21,main.txt-5,100,main.txt,54,
5,21,main.txt-5,49,main.txt,68,
5,21,main.txt-5,21,gcd.txt,71,
5,21,main.txt-5,99,solve.txt,71,
5,21,main.txt-5,75,match_skip.txt,78,
5,21,main.txt-5,76,main.txt,75,
5,21,main.txt-5,62,main.txt,48,
5,21,main.txt-5,52,gcd.txt,74,
5,21,main.txt-5,70,main.txt,64,
5,21,main.txt-5,13,main.txt,81,
5,21,main.txt-5,16,main.txt,72,
5,21,main.txt-5,41,gcd.txt,66,
5,21,main.txt-5,54,main.txt,48,
5,21,main.txt-5,54,solv.txt,62,
5,21,main.txt-5,74,gcd.txt,74,
5,21,main.txt-5,30,main.txt,62,
5,21,main.txt-5,15,parse.txt,68,
5,38,main.txt-5,29,main.txt,12,
5,38,main.txt-5,40,main.txt,18,
5,38,main.txt-5,03,main.txt,29,
5,38,main.txt-5,100,main.txt,44,
5,38,main.txt-5,49,main.txt,31,
5,38,main.txt-5,21,gcd.txt,82,
5,38,main.txt-5,99,solve.txt,39,
5,38,main.txt-5,75,match_skip.txt,88,
5,38,main.txt-5,76,main.txt,45,
5,38,main.txt-5,62,main.txt,48,
5,38,main.txt-5,52,gcd.txt,86,
5,38,main.txt-5,70,main.txt,18,
5,38,main.txt-5,13,main.txt,58,
5,38,main.txt-5,16,main.txt,38,
5,38,main.txt-5,41,gcd.txt,78,
5,38,main.txt-5,54,main.txt,60,
5,38,main.txt-5,54,solv.txt,39,
5,38,main.txt-5,74,gcd.txt,86,
5,38,main.txt-5,30,main.txt,12,
5,38,main.txt-5,15,parse.txt,58,
5,38,main.txt-5,21,main.txt,66,
5,72,main.txt-5,29,main.txt,15,
5,72,main.txt-5,40,main.txt,22,
5,72,main.txt-5,03,main.txt,32,
5,72,main.txt-5,100,main.txt,47,
5,72,main.txt-5,49,main.txt,33,
5,72,main.txt-5,21,gcd.txt,83,
5,72,main.txt-5,99,solve.txt,40,
5,72,main.txt-5,75,match_skip.txt,89,
5,72,main.txt-5,76,main.txt,46,
5,72,main.txt-5,62,main.txt,50,
5,72,main.txt-5,52,gcd.txt,87,
5,72,main.txt-5,70,main.txt,22,
5,72,main.txt-5,13,main.txt,58,
5,72,main.txt-5,16,main.txt,40,
5,72,main.txt-5,41,gcd.txt,79,
5,72,main.txt-5,54,main.txt,63,
5,72,main.txt-5,54,solv.txt,42,
5,72,main.txt-5,74,gcd.txt,86,
5,72,main.txt-5,30,main.txt,17,
5,72,main.txt-5,15,parse.txt,59,
5,72,main.txt-5,21,main.txt,67,
5,72,main.txt-5,38,main.txt,14,
5,55,main.txt-5,29,main.txt,32,
5,55,main.txt-5,40,main.txt,34,
5,55,main.txt-5,03,main.txt,31,
5,55,main.txt-5,100,main.txt,55,
5,55,main.txt-5,49,main.txt,23,
5,55,main.txt-5,21,gcd.txt,85,
5,55,main.txt-5,99,solve.txt,42,
5,55,main.txt-5,75,match_skip.txt,90,
5,55,main.txt-5,76,main.txt,36,
5,55,main.txt-5,62,main.txt,58,
5,55,main.txt-5,52,gcd.txt,89,
5,55,main.txt-5,70,main.txt,32,
5,55,main.txt-5,13,main.txt,50,
5,55,main.txt-5,16,main.txt,35,
5,55,main.txt-5,41,gcd.txt,82,
5,55,main.txt-5,54,main.txt,68,
5,55,main.txt-5,54,solv.txt,50,
5,55,main.txt-5,74,gcd.txt,88,
5,55,main.txt-5,30,main.txt,34,
5,55,main.txt-5,15,parse.txt,65,
5,55,main.txt-5,21,main.txt,68,
5,55,main.txt-5,38,main.txt,30,
5,55,main.txt-5,72,main.txt,34,
5,47,main.txt-5,29,main.txt,16,
5,47,main.txt-5,40,main.txt,19,
5,47,main.txt-5,03,main.txt,23,
5,47,main.txt-5,100,main.txt,41,
5,47,main.txt-5,49,main.txt,36,
5,47,main.txt-5,21,gcd.txt,81,
5,47,main.txt-5,99,solve.txt,38,
5,47,main.txt-5,75,match_skip.txt,88,
5,47,main.txt-5,76,main.txt,48,
5,47,main.txt-5,62,main.txt,45,
5,47,main.txt-5,52,gcd.txt,86,
5,47,main.txt-5,70,main.txt,5,
5,47,main.txt-5,13,main.txt,60,
5,47,main.txt-5,16,main.txt,41,
5,47,main.txt-5,41,gcd.txt,77,
5,47,main.txt-5,54,main.txt,58,
5,47,main.txt-5,54,solv.txt,37,
5,47,main.txt-5,74,gcd.txt,85,
5,47,main.txt-5,30,main.txt,16,
5,47,main.txt-5,15,parse.txt,57,
5,47,main.txt-5,21,main.txt,64,
5,47,main.txt-5,38,main.txt,17,
5,47,main.txt-5,72,main.txt,22,
